word_phonemic,word_ab,meaning,category,language,match_type,edit_distance,gorila_id,site,seq_type,found_in_both,matched_substring,context
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,HT10a,Haghia Triada - Villa Magazine,conventional,False,SAMA,UNISU𐄁SAMA𐄁PA𐄁DA
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,HT10b,Haghia Triada - Villa Magazine,conventional,False,ATA,ETARINATA¹⁄SARU
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,HT10b,Haghia Triada - Villa Magazine,conventional,False,NATA,RETARINATA¹⁄SARU
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,HT10b,Haghia Triada - Villa Magazine,conventional,False,NATA,RETARINATA¹⁄SARU
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,HT10b,Haghia Triada - Villa Magazine,conventional,False,NATA,RETARINATA¹⁄SARU
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT10b,Haghia Triada - Villa Magazine,conventional,False,TARI,TIDARETARINATA¹⁄
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,HT10b,Haghia Triada - Villa Magazine,conventional,False,RUNA,TA¹⁄SARUNATI¹⁄
išta-,ISATA,to hear,luwian_verb,luwian,fuzzy_d1,1,HT10b,Haghia Triada - Villa Magazine,conventional,False,INATA,ARETARINATA¹⁄SARU
-anda-,ANATA,gerundive/place [Very important for toponyms: -anda],luwian_suffix,luwian,fuzzy_d1,1,HT10b,Haghia Triada - Villa Magazine,conventional,False,INATA,ARETARINATA¹⁄SARU
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,HT10b,Haghia Triada - Villa Magazine,conventional,False,NATA,RETARINATA¹⁄SARU
izre-,ISARE,hand,lycian_body_parts,lycian,fuzzy_d1,1,HT10b,Haghia Triada - Villa Magazine,conventional,False,IDARE,UTIDARETARINA
wedri-,WETARI,"city, settlement",lycian_agriculture_trade,lycian,fuzzy_d1,1,HT10b,Haghia Triada - Villa Magazine,conventional,False,RETARI,UTIDARETARINATA¹⁄
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,HT10b,Haghia Triada - Villa Magazine,conventional,False,TARI,TIDARETARINATA¹⁄
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,HT11a,Haghia Triada - Villa Magazine,conventional,True,KANA,ARURA𐄁KANA*KUAJA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,HT11a,Haghia Triada - Villa Magazine,conventional,True,KANA,ARURA𐄁KANA*KUAJA
kup-,KUPA,"to plan, devise",luwian_agriculture_trade,luwian,fuzzy_d1,1,HT11a,Haghia Triada - Villa Magazine,conventional,False,KUA,𐄁KANA*KUAJAVIR+
aruna-,ARUNA,sea,luwian_nature,luwian,fuzzy_d1,1,HT11a,Haghia Triada - Villa Magazine,conventional,False,ARURA,ARURA𐄁KANA*
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,HT11a,Haghia Triada - Villa Magazine,conventional,True,KANA,ARURA𐄁KANA*KUAJA
xupa-,KUPA,tomb,lycian_agriculture_trade,lycian,fuzzy_d1,1,HT11a,Haghia Triada - Villa Magazine,conventional,False,KUA,𐄁KANA*KUAJAVIR+
tura-,TURA,"land, earth",lycian_nature,lycian,fuzzy_d1,1,HT11a,Haghia Triada - Villa Magazine,conventional,False,RURA,ARURA𐄁KANA*
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,HT11b,Haghia Triada - Villa Magazine,conventional,False,NAKA,RAKAZUNAKAQERI𐄁K
aruna-,ARUNA,sea,luwian_nature,luwian,fuzzy_d1,1,HT11b,Haghia Triada - Villa Magazine,conventional,False,AZUNA,ENURAKAZUNAKAQERI
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,HT11b,Haghia Triada - Villa Magazine,conventional,False,ZUNA,NURAKAZUNAKAQERI
tura-,TURA,"land, earth",lycian_nature,lycian,fuzzy_d1,1,HT11b,Haghia Triada - Villa Magazine,conventional,False,NURA,DENURAKAZUNA
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,HT12,Haghia Triada - Villa Magazine,conventional,False,DATE,QATIDATE𐄁*QETU
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT13,Haghia Triada - Villa Magazine,conventional,False,TARO,URO¹⁄𐄋TARO𐄙𐄒
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,HT13,Haghia Triada - Villa Magazine,conventional,True,TEKI,ZA¹⁄TETEKI¹⁄KUZU
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,HT13,Haghia Triada - Villa Magazine,conventional,False,SI*I,KUZUDASI*IDUNESI
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,HT13,Haghia Triada - Villa Magazine,conventional,False,TAVI,KAUDETAVIN𐄁TE𐄁R
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,HT13,Haghia Triada - Villa Magazine,conventional,False,TAVI,KAUDETAVIN𐄁TE𐄁R
tese-,TESE,"oath, agreement",lycian_agriculture_trade,lycian,fuzzy_d1,1,HT13,Haghia Triada - Villa Magazine,conventional,False,TETE,REZA¹⁄TETEKI¹⁄KU
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,HT13,Haghia Triada - Villa Magazine,conventional,False,TAVI,KAUDETAVIN𐄁TE𐄁R
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,HT13,Haghia Triada - Villa Magazine,conventional,False,TAVI,KAUDETAVIN𐄁TE𐄁R
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,HT14,Haghia Triada - Villa Magazine,conventional,False,PUNA,A*OLIVPUNADUGRAO
arma-,ARAMA,moon,luwian_nature,luwian,fuzzy_d1,1,HT15,Haghia Triada - Villa Magazine,conventional,False,AROMA,IGRADUAROMAGRA+L+
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,HT16,Haghia Triada - Villa Magazine,conventional,False,KUPA,KAKUPA𐄁DINAU
pānkʷ-,PAKU,five,luwian_number,luwian,fuzzy_d1,1,HT16,Haghia Triada - Villa Magazine,conventional,True,KAKU,KAKUPA𐄁DIN
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,HT18,Haghia Triada - Villa Magazine,conventional,False,*SARA,PASE*SARAGRANI
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,HT18,Haghia Triada - Villa Magazine,conventional,False,SARA,PASE*SARAGRANI
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT18,Haghia Triada - Villa Magazine,conventional,False,SARA,PASE*SARAGRANI
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,HT18,Haghia Triada - Villa Magazine,conventional,False,SARA,PASE*SARAGRANI
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,HT18,Haghia Triada - Villa Magazine,conventional,False,SARA,PASE*SARAGRANI
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,HT18,Haghia Triada - Villa Magazine,conventional,False,PASE,PASE*SARAG
kup-,KUPA,"to plan, devise",luwian_agriculture_trade,luwian,fuzzy_d1,1,HT20,Haghia Triada - Villa Magazine,conventional,False,KUMA,AROSU𐄁KUMAJUQEKU
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,HT20,Haghia Triada - Villa Magazine,conventional,False,KUMA,AROSU𐄁KUMAJUQEKU
tūwa-,TUWA,"to put, place",luwian_verb,luwian,fuzzy_d1,1,HT20,Haghia Triada - Villa Magazine,conventional,False,JUWA,*MSAREJUWA
tuwā-,TUWA,to look at,luwian_verb,luwian,fuzzy_d1,1,HT20,Haghia Triada - Villa Magazine,conventional,False,JUWA,*MSAREJUWA
tuw(a)-,TUWA,two,luwian_number,luwian,fuzzy_d1,1,HT20,Haghia Triada - Villa Magazine,conventional,False,JUWA,*MSAREJUWA
izre-,ISARE,hand,lycian_body_parts,lycian,fuzzy_d1,1,HT20,Haghia Triada - Villa Magazine,conventional,False,MSARE,RE𐄁DI*MSAREJUWA
xupa-,KUPA,tomb,lycian_agriculture_trade,lycian,fuzzy_d1,1,HT20,Haghia Triada - Villa Magazine,conventional,False,KUMA,AROSU𐄁KUMAJUQEKU
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,HT21,Haghia Triada - Villa Magazine,conventional,False,PITA,PITAKASE𐄁T
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,HT21,Haghia Triada - Villa Magazine,conventional,False,PITA,PITAKASE𐄁T
tawa-,TAWA,eye,luwian_body_parts,luwian,fuzzy_d1,1,HT21,Haghia Triada - Villa Magazine,conventional,False,TAKA,PITAKASE𐄁TE𐄁
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT21,Haghia Triada - Villa Magazine,conventional,False,TAKA,PITAKASE𐄁TE𐄁
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,HT21,Haghia Triada - Villa Magazine,conventional,False,PITA,PITAKASE𐄁T
*daw(a)-,TAWA,six (reconstructed),luwian_number,luwian,fuzzy_d1,1,HT21,Haghia Triada - Villa Magazine,conventional,False,TAKA,PITAKASE𐄁TE𐄁
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,HT23a,Haghia Triada - Villa Magazine,conventional,False,KANA,KANA𐄁CYP*M
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,HT23a,Haghia Triada - Villa Magazine,conventional,False,KANA,KANA𐄁CYP*M
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,HT23a,Haghia Triada - Villa Magazine,conventional,False,KANA,KANA𐄁CYP*M
tūwa-,TUWA,"to put, place",luwian_verb,luwian,fuzzy_d1,1,HT23a,Haghia Triada - Villa Magazine,conventional,False,TUQA,RE+PUETUQA¹⁄MESI
tuwā-,TUWA,to look at,luwian_verb,luwian,fuzzy_d1,1,HT23a,Haghia Triada - Villa Magazine,conventional,False,TUQA,RE+PUETUQA¹⁄MESI
tuw(a)-,TUWA,two,luwian_number,luwian,fuzzy_d1,1,HT23a,Haghia Triada - Villa Magazine,conventional,False,TUQA,RE+PUETUQA¹⁄MESI
tura-,TURA,"land, earth",lycian_nature,lycian,fuzzy_d1,1,HT23a,Haghia Triada - Villa Magazine,conventional,False,TUQA,RE+PUETUQA¹⁄MESI
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,PASA,MAMEMAPASAJAMARU
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,ASAJA,AMEMAPASAJAMARURU
immara-,IMARA,"field, open country",luwian_agriculture_trade,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,IMARU,ARIJAKIMARUMAMEMA
zuppari-,SUPARI,torch,luwian_agriculture_trade,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,KUPARI,KUPARIJAKIMA
aruna-,ARUNA,sea,luwian_nature,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,ARUMA,IJAKIMARUMAMEMAPA
arma-,ARAMA,moon,luwian_nature,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,ARUMA,IJAKIMARUMAMEMAPA
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,ASAJA,AMEMAPASAJAMARURU
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,RIJA,KUPARIJAKIMARU
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,KUPA,KUPARIJAKI
malā-,MALA,to think,luwian_verb,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,MAPA,RUMAMEMAPASAJAMA
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,PARI,KUPARIJAKIMA
māwa-,MAWA,four,luwian_number,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,MAPA,RUMAMEMAPASAJAMA
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,ASAJA,AMEMAPASAJAMARURU
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,PASA,MAMEMAPASAJAMARU
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,PARI,KUPARIJAKIMA
-ašša-,ASASA,genitival adjective [Very important for toponyms: -assos/-assa],luwian_suffix,luwian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,APASA,UMAMEMAPASAJAMARU
arina-,ARINA,"spring, water source",lycian_agriculture_trade,lycian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,ARIJA,KUPARIJAKIMARU
arina-,ARINA,"spring, source",lycian_nature,lycian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,ARIJA,KUPARIJAKIMARU
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,PARI,KUPARIJAKIMA
Arinna,ARINA,toponym: Arinna,toponym,anatolian,fuzzy_d1,1,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,conventional,False,ARIJA,KUPARIJAKIMARU
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,HT25a,Haghia Triada - Villa Magazine,conventional,False,NAA,UUREDINAARITATU
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,HT25a,Haghia Triada - Villa Magazine,conventional,False,RITA,EDINAARITATUQEZU
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,HT25a,Haghia Triada - Villa Magazine,conventional,False,AARI,UREDINAARITATUQE
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,HT25a,Haghia Triada - Villa Magazine,conventional,False,AARI,UREDINAARITATUQE
arina-,ARINA,"spring, water source",lycian_agriculture_trade,lycian,fuzzy_d1,1,HT25a,Haghia Triada - Villa Magazine,conventional,False,ARITA,REDINAARITATUQEZU
arina-,ARINA,"spring, source",lycian_nature,lycian,fuzzy_d1,1,HT25a,Haghia Triada - Villa Magazine,conventional,False,ARITA,REDINAARITATUQEZU
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,HT25a,Haghia Triada - Villa Magazine,conventional,False,AARI,UREDINAARITATUQE
Arinna,ARINA,toponym: Arinna,toponym,anatolian,fuzzy_d1,1,HT25a,Haghia Triada - Villa Magazine,conventional,False,ARITA,REDINAARITATUQEZU
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,HT25b,Haghia Triada - Villa Magazine,conventional,False,TARO,[]KUROTARO𐄔𐄈
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,HT25b,Haghia Triada - Villa Magazine,conventional,False,𐄁ITI,ROTERO𐄁ITIVIR+[]
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,HT25b,Haghia Triada - Villa Magazine,conventional,False,TARO,[]KUROTARO𐄔𐄈
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,HT25b,Haghia Triada - Villa Magazine,conventional,False,TARO,[]KUROTARO𐄔𐄈
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,HT25b,Haghia Triada - Villa Magazine,conventional,False,TARO,[]KUROTARO𐄔𐄈
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,HT26a,Haghia Triada - Villa Magazine,conventional,False,TATI,*TETE𐄁TATIKISENA
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,HT26a,Haghia Triada - Villa Magazine,conventional,False,TATI,*TETE𐄁TATIKISENA
