triple_id,total_connections,connections,sign_1,sign_2,sign_3,shared_following,shared_preceding,s1_in_uncertain,s2_in_uncertain,s3_in_uncertain,uncertain_count,sign_1_ml_pred,sign_2_ml_pred,sign_3_ml_pred,sign_1_ml_conf,sign_2_ml_conf,sign_3_ml_conf,sign_1_pos_init,sign_2_pos_init,sign_3_pos_init,sign_1_pos_fin,sign_2_pos_fin,sign_3_pos_fin,sign_1_total_occ,sign_2_total_occ,sign_3_total_occ
9617,3,"C,V,both",AB 36,AB 62,AB 87,"AB 08,AB 56","AB 36,AB 63",True,True,True,3,jo,ta,lo,0.3901,0.1386,0.1181,0.363,0.403,0.18,0.324,0.394,0.295,333,437,61
10836,3,"C,V,both",AB 49,AB 62,AB 56,"AB 10,AB 56",AB 63,True,True,True,3,we,ta,pa,0.2994,0.1386,0.2148,0.163,0.403,0.144,0.145,0.394,0.106,172,437,132
1009,3,"C,V,both",AB 02,AB 62,AB 07,AB 56,"AB 50,AB 56,AB 62",True,True,True,3,ro,ta,di,0.3403,0.1386,0.4855,0.337,0.403,0.083,0.441,0.394,0.101,279,437,109
9607,3,"C,V,both",AB 36,AB 62,AB 50,AB 56,"AB 08,AB 63",True,True,True,3,jo,ta,pu,0.3901,0.1386,0.3216,0.363,0.403,0.138,0.324,0.394,0.103,333,437,58
9748,3,"C,V,both",AB 36,AB 66,AB 64,"AB 06,AB 07,AB 52","AB 08,AB 36,AB 66",True,True,True,3,jo,ta,o,0.3901,0.1687,0.276,0.363,0.362,0.156,0.324,0.356,0.156,333,461,32
439,3,"C,V,both",AB 01,AB 85,AB 51,"AB 10,AB 52","AB 08,AB 56",True,True,True,3,da,au,du,0.525,0.1286,0.2566,0.154,0.469,0.172,0.091,0.47,0.161,143,508,180
8415,3,"C,V,both",AB 29,AB 49,AB 85,AB 10,"AB 08,AB 56",True,True,True,3,pu,we,au,0.3253,0.2994,0.1286,0.118,0.163,0.469,0.243,0.145,0.47,144,172,508
11195,3,"C,V,both",AB 51,AB 62,AB 56,"AB 07,AB 56","AB 08,AB 10,AB 63",True,True,True,3,du,ta,pa,0.2566,0.1386,0.2148,0.172,0.403,0.144,0.161,0.394,0.106,180,437,132
581,3,"C,V,both",AB 01,AB 66,AB 56,"AB 02,AB 56","AB 08,AB 56,AB 66",True,True,True,3,da,ta,pa,0.525,0.1687,0.2148,0.154,0.362,0.144,0.091,0.356,0.106,143,461,132
9712,3,"C,V,both",AB 36,AB 75,AB 66,"AB 08,AB 29,AB 52","AB 08,AB 26",True,True,True,3,jo,tu,ta,0.3901,0.0674,0.1687,0.363,0.036,0.362,0.324,0.286,0.356,333,28,461
11851,3,"C,V,both",AB 62,AB 85,AB 37,"AB 03,AB 10,AB 36","AB 04,AB 08,AB 51",True,True,True,3,ta,au,ke,0.1386,0.1286,0.0757,0.403,0.469,0.125,0.394,0.47,0.125,437,508,16
8481,3,"C,V,both",AB 29,AB 85,AB 51,"AB 06,AB 10","AB 08,AB 56",True,True,True,3,pu,au,du,0.3253,0.1286,0.2566,0.118,0.469,0.172,0.243,0.47,0.161,144,508,180
9643,3,"C,V,both",AB 36,AB 49,AB 51,"AB 07,AB 56","AB 56,AB 63",True,True,True,3,jo,we,du,0.3901,0.2994,0.2566,0.363,0.163,0.172,0.324,0.145,0.161,333,172,180
12200,3,"C,V,both",AB 66,AB 72,AB 36,"AB 08,AB 29,AB 52","AB 08,AB 36,AB 72",True,True,True,3,ta,pe,jo,0.1687,0.2709,0.3901,0.362,0.038,0.363,0.356,0.192,0.324,461,26,333
10424,3,"C,V,both",AB 46,AB 62,AB 36,"AB 07,AB 56","AB 49,AB 63",True,True,True,3,je,ta,jo,0.2109,0.1386,0.3901,0.196,0.403,0.363,0.157,0.394,0.324,51,437,333
10824,3,"C,V,both",AB 49,AB 62,AB 65,AB 10,"AB 50,AB 56,AB 63",True,True,True,3,we,ta,jo,0.2994,0.1386,0.2831,0.163,0.403,0.092,0.145,0.394,0.058,172,437,120
10907,3,"C,V,both",AB 49,AB 66,AB 59,"AB 52,AB 56","AB 08,AB 66",True,True,True,3,we,ta,ta,0.2994,0.1687,0.0979,0.163,0.362,0.11,0.145,0.356,0.15,172,461,100
1262,3,"C,V,both",AB 02,AB 66,AB 45,"AB 01,AB 06,AB 65","AB 08,AB 56,AB 66",True,True,True,3,ro,ta,de,0.3403,0.1687,0.3035,0.337,0.362,0.013,0.441,0.356,0.039,279,461,77
8566,3,"C,V,both",AB 29,AB 66,AB 56,"AB 02,AB 06,AB 56","AB 08,AB 56,AB 66",True,True,True,3,pu,ta,pa,0.3253,0.1687,0.2148,0.118,0.362,0.144,0.243,0.356,0.106,144,461,132
9606,3,"C,V,both",AB 36,AB 62,AB 48,"AB 07,AB 56","AB 07,AB 63",True,True,True,3,jo,ta,wa,0.3901,0.1386,0.3229,0.363,0.403,0.087,0.324,0.394,0.087,333,437,46
10833,3,"C,V,both",AB 49,AB 62,AB 52,"AB 10,AB 56",AB 63,True,True,True,3,we,ta,no,0.2994,0.1386,0.2915,0.163,0.403,0.094,0.145,0.394,0.094,172,437,117
10885,3,"C,V,both",AB 49,AB 85,AB 56,"AB 10,AB 36,AB 56","AB 08,AB 63",True,True,True,3,we,au,pa,0.2994,0.1286,0.2148,0.163,0.469,0.144,0.145,0.47,0.106,172,508,132
7202,3,"C,V,both",AB 23,AB 49,AB 66,"AB 51,AB 52,AB 56","AB 08,AB 56,AB 66",True,True,True,3,mu,we,ta,0.4072,0.2994,0.1687,0.074,0.163,0.362,0.074,0.145,0.356,94,172,461
11185,3,"C,V,both",AB 51,AB 62,AB 65,"AB 07,AB 10","AB 08,AB 50,AB 56",True,True,True,3,du,ta,jo,0.2566,0.1386,0.2831,0.172,0.403,0.092,0.161,0.394,0.058,180,437,120
11259,3,"C,V,both",AB 51,AB 66,AB 59,"AB 47,AB 52","AB 10,AB 66",True,True,True,3,du,ta,ta,0.2566,0.1687,0.0979,0.172,0.362,0.11,0.161,0.356,0.15,180,461,100
1021,3,"C,V,both",AB 02,AB 62,AB 59,AB 56,"AB 50,AB 62,AB 66",True,True,True,3,ro,ta,ta,0.3403,0.1386,0.0979,0.337,0.403,0.11,0.441,0.394,0.15,279,437,100
11192,3,"C,V,both",AB 51,AB 62,AB 52,"AB 07,AB 56","AB 08,AB 56,AB 63",True,True,True,3,du,ta,no,0.2566,0.1386,0.2915,0.172,0.403,0.094,0.161,0.394,0.094,180,437,117
196,3,"C,V,both",AB 01,AB 02,AB 36,AB 56,AB 56,True,True,True,3,da,ro,jo,0.525,0.3403,0.3901,0.154,0.337,0.363,0.091,0.441,0.324,143,279,333
389,3,"C,V,both",AB 01,AB 65,AB 66,"AB 02,AB 10","AB 56,AB 66",True,True,True,3,da,jo,ta,0.525,0.2831,0.1687,0.154,0.092,0.362,0.091,0.058,0.356,143,120,461
7322,3,"C,V,both",AB 23,AB 66,AB 51,"AB 07,AB 51,AB 52","AB 56,AB 66",True,True,True,3,mu,ta,du,0.4072,0.1687,0.2566,0.074,0.362,0.172,0.074,0.356,0.161,94,461,180
924,3,"C,V,both",AB 02,AB 23,AB 62,AB 56,"AB 08,AB 56,AB 62",True,True,True,3,ro,mu,ta,0.3403,0.4072,0.1386,0.337,0.074,0.403,0.441,0.074,0.394,279,94,437
6512,3,"C,V,both",AB 14,AB 62,AB 36,"AB 24,AB 56","AB 24,AB 32,AB 63",True,True,True,3,do,ta,jo,0.4233,0.1386,0.3901,0.05,0.403,0.363,0.125,0.394,0.324,40,437,333
574,3,"C,V,both",AB 01,AB 66,AB 52,"AB 02,AB 06,AB 56","AB 56,AB 66",True,True,True,3,da,ta,no,0.525,0.1687,0.2915,0.154,0.362,0.094,0.091,0.356,0.094,143,461,117
9744,3,"C,V,both",AB 36,AB 66,AB 37,"AB 03,AB 52","AB 04,AB 08,AB 51",True,True,True,3,jo,ta,ke,0.3901,0.1687,0.0757,0.363,0.362,0.125,0.324,0.356,0.125,333,461,16
4050,3,"C,V,both",AB 07,AB 62,AB 49,"AB 10,AB 56","AB 50,AB 56,AB 63",True,True,True,3,di,ta,we,0.4855,0.1386,0.2994,0.083,0.403,0.163,0.101,0.394,0.145,109,437,172
9622,3,"C,V,both",AB 36,AB 62,AB 71,"AB 07,AB 56","AB 62,AB 63",True,True,True,3,jo,ta,ke,0.3901,0.1386,0.1184,0.363,0.403,0.244,0.324,0.394,0.22,333,437,41
9789,3,"C,V,both",AB 36,AB 58,AB 66,"AB 08,AB 52,AB 59","AB 08,AB 52",True,True,True,3,jo,su,ta,0.3901,0.3193,0.1687,0.363,0.0,0.362,0.324,0.067,0.356,333,15,461
1180,3,"C,V,both",AB 02,AB 36,AB 29,AB 56,AB 56,True,True,True,3,ro,jo,pu,0.3403,0.3901,0.3253,0.337,0.363,0.118,0.441,0.324,0.243,279,333,144
8447,3,"C,V,both",AB 29,AB 65,AB 66,"AB 02,AB 06,AB 10","AB 56,AB 66",True,True,True,3,pu,jo,ta,0.3253,0.2831,0.1687,0.118,0.092,0.362,0.243,0.058,0.356,144,120,461
10855,3,"C,V,both",AB 49,AB 65,AB 85,AB 10,"AB 08,AB 56",True,True,True,3,we,jo,au,0.2994,0.2831,0.1286,0.163,0.092,0.469,0.145,0.058,0.47,172,120,508
1478,3,"C,V,both",AB 02,AB 73,AB 66,"AB 01,AB 48,AB 65","AB 06,AB 24,AB 66",True,True,True,3,ro,mi,ta,0.3403,0.0979,0.1687,0.337,0.118,0.362,0.441,0.132,0.356,279,68,461
8562,3,"C,V,both",AB 29,AB 66,AB 52,"AB 06,AB 56","AB 56,AB 66",True,True,True,3,pu,ta,no,0.3253,0.1687,0.2915,0.118,0.362,0.094,0.243,0.356,0.094,144,461,117
9615,3,"C,V,both",AB 36,AB 62,AB 38,"AB 23,AB 56",AB 63,True,True,True,3,jo,ta,e,0.3901,0.1386,0.4961,0.363,0.403,0.086,0.324,0.394,0.143,333,437,35
10883,3,"C,V,both",AB 49,AB 85,AB 52,"AB 10,AB 56","AB 08,AB 63",True,True,True,3,we,au,no,0.2994,0.1286,0.2915,0.163,0.469,0.094,0.145,0.47,0.094,172,508,117
242,3,"C,V,both",AB 01,AB 62,AB 29,AB 10,"AB 07,AB 50,AB 56",True,True,True,3,da,ta,pu,0.525,0.1386,0.3253,0.154,0.403,0.118,0.091,0.394,0.243,143,437,144
4063,3,"C,V,both",AB 07,AB 62,AB 51,"AB 07,AB 56","AB 08,AB 10,AB 50",True,True,True,3,di,ta,du,0.4855,0.1386,0.2566,0.083,0.403,0.172,0.101,0.394,0.161,109,437,180
12074,3,"C,V,both",AB 65,AB 85,AB 51,"AB 07,AB 10","AB 08,AB 56",True,True,True,3,jo,au,du,0.2831,0.1286,0.2566,0.092,0.469,0.172,0.058,0.47,0.161,120,508,180
9621,3,"C,V,both",AB 36,AB 62,AB 64,"AB 07,AB 56","AB 36,AB 63",True,True,True,3,jo,ta,o,0.3901,0.1386,0.276,0.363,0.403,0.156,0.324,0.394,0.156,333,437,32
328,3,"C,V,both",AB 01,AB 07,AB 66,"AB 02,AB 48,AB 56","AB 08,AB 56,AB 66",True,True,True,3,da,di,ta,0.525,0.4855,0.1687,0.154,0.083,0.362,0.091,0.101,0.356,143,109,461
876,3,"C,V,both",AB 02,AB 47,AB 66,"AB 02,AB 65","AB 56,AB 62,AB 66",True,True,True,3,ro,ja,ta,0.3403,0.2217,0.1687,0.337,0.131,0.362,0.441,0.082,0.356,279,61,461
1192,3,"C,V,both",AB 02,AB 36,AB 56,AB 56,"AB 56,AB 63",True,True,True,3,ro,jo,pa,0.3403,0.3901,0.2148,0.337,0.363,0.144,0.441,0.324,0.106,279,333,132
11538,3,"C,V,both",AB 56,AB 65,AB 66,"AB 02,AB 56","AB 08,AB 56,AB 66",True,True,True,3,pa,jo,ta,0.2148,0.2831,0.1687,0.144,0.092,0.362,0.106,0.058,0.356,132,120,461
10230,3,"C,V,both",AB 45,AB 49,AB 66,"AB 06,AB 52,AB 62","AB 08,AB 63",True,True,True,3,de,we,ta,0.3035,0.2994,0.1687,0.013,0.163,0.362,0.039,0.145,0.356,77,172,461
11404,3,"C,V,both",AB 52,AB 66,AB 56,"AB 02,AB 06,AB 56","AB 08,AB 63,AB 66",True,True,True,3,no,ta,pa,0.2915,0.1687,0.2148,0.094,0.362,0.144,0.094,0.356,0.106,117,461,132
259,3,"C,V,both",AB 01,AB 62,AB 56,"AB 10,AB 56","AB 07,AB 56,AB 63",True,True,True,3,da,ta,pa,0.525,0.1386,0.2148,0.154,0.403,0.144,0.091,0.394,0.106,143,437,132
1450,3,"C,V,both",AB 02,AB 87,AB 66,"AB 08,AB 29,AB 65","AB 03,AB 66",True,True,True,3,ro,lo,ta,0.3403,0.1181,0.1687,0.337,0.18,0.362,0.441,0.295,0.356,279,61,461
4254,3,"C,V,both",AB 07,AB 66,AB 29,"AB 06,AB 48,AB 56","AB 08,AB 56,AB 66",True,True,True,3,di,ta,pu,0.4855,0.1687,0.3253,0.083,0.362,0.118,0.101,0.356,0.243,109,461,144
10842,3,"C,V,both",AB 49,AB 07,AB 85,"AB 10,AB 36,AB 56","AB 08,AB 56",True,True,True,3,we,di,au,0.2994,0.4855,0.1286,0.163,0.083,0.469,0.145,0.101,0.47,172,109,508
11863,3,"C,V,both",AB 62,AB 75,AB 36,"AB 08,AB 10,AB 56","AB 26,AB 63",True,True,True,3,ta,tu,jo,0.1386,0.0674,0.3901,0.403,0.036,0.363,0.394,0.286,0.324,437,28,333
11948,3,"C,V,both",AB 62,AB 72,AB 36,"AB 08,AB 56","AB 36,AB 63",True,True,True,3,ta,pe,jo,0.1386,0.2709,0.3901,0.403,0.038,0.363,0.394,0.192,0.324,437,26,333
1148,3,"C,V,both",AB 02,AB 50,AB 66,"AB 24,AB 56,AB 65","AB 08,AB 65,AB 66",True,True,True,3,ro,pu,ta,0.3403,0.3216,0.1687,0.337,0.138,0.362,0.441,0.103,0.356,279,58,461
10291,3,"C,V,both",AB 45,AB 66,AB 51,"AB 06,AB 52","AB 08,AB 56,AB 66",True,True,True,3,de,ta,du,0.3035,0.1687,0.2566,0.013,0.362,0.172,0.039,0.356,0.161,77,461,180
10830,3,"C,V,both",AB 49,AB 62,AB 59,"AB 10,AB 56","AB 08,AB 50,AB 63",True,True,True,3,we,ta,ta,0.2994,0.1386,0.0979,0.163,0.403,0.11,0.145,0.394,0.15,172,437,100
1029,3,"C,V,both",AB 02,AB 62,AB 45,"AB 01,AB 06,AB 56","AB 56,AB 62,AB 63",True,True,True,3,ro,ta,de,0.3403,0.1386,0.3035,0.337,0.403,0.013,0.441,0.394,0.039,279,437,77
287,3,"C,V,both",AB 01,AB 49,AB 36,"AB 10,AB 56","AB 56,AB 63",True,True,True,3,da,we,jo,0.525,0.2994,0.3901,0.154,0.163,0.363,0.091,0.145,0.324,143,172,333
437,3,"C,V,both",AB 01,AB 85,AB 29,AB 10,"AB 08,AB 56",True,True,True,3,da,au,pu,0.525,0.1286,0.3253,0.154,0.469,0.118,0.091,0.47,0.243,143,508,144
8401,3,"C,V,both",AB 29,AB 62,AB 56,"AB 10,AB 56","AB 50,AB 56,AB 63",True,True,True,3,pu,ta,pa,0.3253,0.1386,0.2148,0.118,0.403,0.144,0.243,0.394,0.106,144,437,132
7162,3,"C,V,both",AB 23,AB 62,AB 49,"AB 10,AB 56","AB 08,AB 56,AB 63",True,True,True,3,mu,ta,we,0.4072,0.1386,0.2994,0.074,0.403,0.163,0.074,0.394,0.145,94,437,172
1124,3,"C,V,both",AB 02,AB 65,AB 36,AB 56,AB 56,True,True,True,3,ro,jo,jo,0.3403,0.2831,0.3901,0.337,0.092,0.363,0.441,0.058,0.324,279,120,333
11189,3,"C,V,both",AB 51,AB 62,AB 59,"AB 07,AB 47,AB 56","AB 08,AB 10,AB 50",True,True,True,3,du,ta,ta,0.2566,0.1386,0.0979,0.172,0.403,0.11,0.161,0.394,0.15,180,437,100
4269,3,"C,V,both",AB 07,AB 66,AB 56,"AB 02,AB 48,AB 56","AB 08,AB 10",True,True,True,3,di,ta,pa,0.4855,0.1687,0.2148,0.083,0.362,0.144,0.101,0.356,0.106,109,461,132
489,3,"C,V,both",AB 01,AB 36,AB 51,"AB 07,AB 52,AB 56",AB 56,True,True,True,3,da,jo,du,0.525,0.3901,0.2566,0.154,0.363,0.172,0.091,0.324,0.161,143,333,180
1187,3,"C,V,both",AB 02,AB 36,AB 52,AB 56,"AB 56,AB 63",True,True,True,3,ro,jo,no,0.3403,0.3901,0.2915,0.337,0.363,0.094,0.441,0.324,0.094,279,333,117
8418,3,"C,V,both",AB 29,AB 49,AB 36,"AB 10,AB 56","AB 56,AB 63",True,True,True,3,pu,we,jo,0.3253,0.2994,0.3901,0.118,0.163,0.363,0.243,0.145,0.324,144,172,333
11381,3,"C,V,both",AB 52,AB 65,AB 66,"AB 02,AB 06,AB 56","AB 56,AB 66",True,True,True,3,no,jo,ta,0.2915,0.2831,0.1687,0.094,0.092,0.362,0.094,0.058,0.356,117,120,461
228,3,"C,V,both",AB 01,AB 62,AB 65,AB 10,"AB 07,AB 50,AB 56",True,True,True,3,da,ta,jo,0.525,0.1386,0.2831,0.154,0.403,0.092,0.091,0.394,0.058,143,437,120
564,3,"C,V,both",AB 01,AB 66,AB 59,"AB 02,AB 52,AB 56",AB 66,True,True,True,3,da,ta,ta,0.525,0.1687,0.0979,0.154,0.362,0.11,0.091,0.356,0.15,143,461,100
1041,3,"C,V,both",AB 02,AB 46,AB 66,"AB 08,AB 34,AB 65","AB 49,AB 66",True,True,True,3,ro,je,ta,0.3403,0.2109,0.1687,0.337,0.196,0.362,0.441,0.157,0.356,279,51,461
7174,3,"C,V,both",AB 23,AB 62,AB 51,"AB 07,AB 56","AB 08,AB 56",True,True,True,3,mu,ta,du,0.4072,0.1386,0.2566,0.074,0.403,0.172,0.074,0.394,0.161,94,437,180
10911,3,"C,V,both",AB 49,AB 66,AB 73,"AB 01,AB 48,AB 52","AB 06,AB 08",True,True,True,3,we,ta,mi,0.2994,0.1687,0.0979,0.163,0.362,0.118,0.145,0.356,0.132,172,461,68
252,3,"C,V,both",AB 01,AB 62,AB 52,"AB 10,AB 56","AB 07,AB 56,AB 63",True,True,True,3,da,ta,no,0.525,0.1386,0.2915,0.154,0.403,0.094,0.091,0.394,0.094,143,437,117
447,3,"C,V,both",AB 01,AB 85,AB 56,"AB 10,AB 36,AB 56","AB 08,AB 56",True,True,True,3,da,au,pa,0.525,0.1286,0.2148,0.154,0.469,0.144,0.091,0.47,0.106,143,508,132
9618,3,"C,V,both",AB 36,AB 62,AB 37,"AB 03,AB 56","AB 04,AB 51,AB 63",True,True,True,3,jo,ta,ke,0.3901,0.1386,0.0757,0.363,0.403,0.125,0.324,0.394,0.125,333,437,16
12135,3,"C,V,both",AB 66,AB 02,AB 48,"AB 06,AB 29,AB 65",AB 66,True,True,True,3,ta,ro,wa,0.1687,0.3403,0.3229,0.362,0.337,0.087,0.356,0.441,0.087,461,279,46
90,3,"C,V,both",AB 01,AB 23,AB 66,"AB 02,AB 51,AB 56","AB 56,AB 66",True,True,True,3,da,mu,ta,0.525,0.4072,0.1687,0.154,0.074,0.362,0.091,0.074,0.356,143,94,461
8511,3,"C,V,both",AB 29,AB 36,AB 51,"AB 06,AB 07,AB 56",AB 56,True,True,True,3,pu,jo,du,0.3253,0.3901,0.2566,0.118,0.363,0.172,0.243,0.324,0.161,144,333,180
8381,3,"C,V,both",AB 29,AB 62,AB 65,AB 10,"AB 50,AB 56",True,True,True,3,pu,ta,jo,0.3253,0.1386,0.2831,0.118,0.403,0.092,0.243,0.394,0.058,144,437,120
8555,3,"C,V,both",AB 29,AB 66,AB 59,"AB 06,AB 52,AB 56","AB 50,AB 66",True,True,True,3,pu,ta,ta,0.3253,0.1687,0.0979,0.118,0.362,0.11,0.243,0.356,0.15,144,461,100
10878,3,"C,V,both",AB 49,AB 85,AB 59,"AB 10,AB 36,AB 56",AB 08,True,True,True,3,we,au,ta,0.2994,0.1286,0.0979,0.163,0.469,0.11,0.145,0.47,0.15,172,508,100
11262,3,"C,V,both",AB 51,AB 66,AB 73,"AB 01,AB 48,AB 52","AB 06,AB 24,AB 66",True,True,True,3,du,ta,mi,0.2566,0.1687,0.0979,0.172,0.362,0.118,0.161,0.356,0.132,180,461,68
1470,3,"C,V,both",AB 02,AB 73,AB 62,"AB 01,AB 44,AB 56","AB 06,AB 24,AB 62",True,True,True,3,ro,mi,ta,0.3403,0.0979,0.1386,0.337,0.118,0.403,0.441,0.132,0.394,279,68,437
8397,3,"C,V,both",AB 29,AB 62,AB 52,"AB 10,AB 56","AB 50,AB 56,AB 63",True,True,True,3,pu,ta,no,0.3253,0.1386,0.2915,0.118,0.403,0.094,0.243,0.394,0.094,144,437,117
8486,3,"C,V,both",AB 29,AB 85,AB 56,"AB 10,AB 36,AB 56","AB 08,AB 56",True,True,True,3,pu,au,pa,0.3253,0.1286,0.2148,0.118,0.469,0.144,0.243,0.47,0.106,144,508,132
9655,3,"C,V,both",AB 36,AB 49,AB 56,AB 56,AB 63,True,True,True,3,jo,we,pa,0.3901,0.2994,0.2148,0.363,0.163,0.144,0.324,0.145,0.106,333,172,132
10551,3,"C,V,both",AB 47,AB 49,AB 66,"AB 02,AB 52,AB 65","AB 08,AB 56,AB 62",True,True,True,3,ja,we,ta,0.2217,0.2994,0.1687,0.131,0.163,0.362,0.082,0.145,0.356,61,172,461
1081,3,"C,V,both",AB 02,AB 07,AB 36,AB 56,AB 56,True,True,True,3,ro,di,jo,0.3403,0.4855,0.3901,0.337,0.083,0.363,0.441,0.101,0.324,279,109,333
4143,3,"C,V,both",AB 07,AB 65,AB 66,"AB 02,AB 48,AB 56","AB 08,AB 56,AB 66",True,True,True,3,di,jo,ta,0.4855,0.2831,0.1687,0.083,0.092,0.362,0.101,0.058,0.356,109,120,461
7320,3,"C,V,both",AB 23,AB 66,AB 29,"AB 06,AB 51,AB 56","AB 56,AB 66",True,True,True,3,mu,ta,pu,0.4072,0.1687,0.3253,0.074,0.362,0.118,0.074,0.356,0.243,94,461,144
10794,3,"C,V,both",AB 49,AB 23,AB 85,"AB 10,AB 56","AB 08,AB 56",True,True,True,3,we,mu,au,0.2994,0.4072,0.1286,0.163,0.074,0.469,0.145,0.074,0.47,172,94,508
1417,3,"C,V,both",AB 02,AB 14,AB 66,"AB 01,AB 24,AB 65","AB 24,AB 66",True,True,True,3,ro,do,ta,0.3403,0.4233,0.1687,0.337,0.05,0.362,0.441,0.125,0.356,279,40,461
4262,3,"C,V,both",AB 07,AB 66,AB 52,"AB 06,AB 48,AB 56","AB 08,AB 56,AB 66",True,True,True,3,di,ta,no,0.4855,0.1687,0.2915,0.083,0.362,0.094,0.101,0.356,0.094,109,461,117
225,3,"C,V,both",AB 01,AB 62,AB 07,"AB 10,AB 56","AB 07,AB 50,AB 56",True,True,True,3,da,ta,di,0.525,0.1386,0.4855,0.154,0.403,0.083,0.091,0.394,0.101,143,437,109
1549,3,"C,V,both",AB 02,AB 71,AB 66,"AB 29,AB 65","AB 62,AB 66",True,True,True,3,ro,ke,ta,0.3403,0.1184,0.1687,0.337,0.244,0.362,0.441,0.22,0.356,279,41,461
9813,3,"C,V,both",AB 36,AB 51,AB 56,"AB 07,AB 56","AB 10,AB 56,AB 63",True,True,True,3,jo,du,pa,0.3901,0.2566,0.2148,0.363,0.172,0.144,0.324,0.161,0.106,333,180,132
10608,3,"C,V,both",AB 47,AB 66,AB 51,"AB 02,AB 52,AB 65","AB 56,AB 62,AB 66",True,True,True,3,ja,ta,du,0.2217,0.1687,0.2566,0.131,0.362,0.172,0.082,0.356,0.161,61,461,180
382,3,"C,V,both",AB 01,AB 65,AB 85,AB 10,"AB 08,AB 56",True,True,True,3,da,jo,au,0.525,0.2831,0.1286,0.154,0.092,0.469,0.091,0.058,0.47,143,120,508
868,3,"C,V,both",AB 02,AB 47,AB 62,"AB 02,AB 56,AB 65","AB 48,AB 56,AB 62",True,True,True,3,ro,ja,ta,0.3403,0.2217,0.1386,0.337,0.131,0.403,0.441,0.082,0.394,279,61,437
10886,3,"C,V,both",AB 49,AB 50,AB 66,"AB 24,AB 52,AB 56",AB 08,True,True,True,3,we,pu,ta,0.2994,0.3216,0.1687,0.163,0.138,0.362,0.145,0.103,0.356,172,58,461
11508,3,"C,V,both",AB 56,AB 62,AB 65,"AB 10,AB 56","AB 50,AB 56,AB 63",True,True,True,3,pa,ta,jo,0.2148,0.1386,0.2831,0.144,0.403,0.092,0.106,0.394,0.058,132,437,120
11566,3,"C,V,both",AB 56,AB 66,AB 59,"AB 02,AB 52,AB 56","AB 08,AB 10,AB 66",True,True,True,3,pa,ta,ta,0.2148,0.1687,0.0979,0.144,0.362,0.11,0.106,0.356,0.15,132,461,100
10207,3,"C,V,both",AB 45,AB 62,AB 49,"AB 06,AB 10,AB 62",AB 63,True,True,True,3,de,ta,we,0.3035,0.1386,0.2994,0.013,0.403,0.163,0.039,0.394,0.145,77,437,172
442,3,"C,V,both",AB 01,AB 85,AB 52,"AB 10,AB 56","AB 08,AB 56",True,True,True,3,da,au,no,0.525,0.1286,0.2915,0.154,0.469,0.094,0.091,0.47,0.094,143,508,117
11260,3,"C,V,both",AB 51,AB 66,AB 87,"AB 08,AB 29,AB 52","AB 03,AB 36,AB 66",True,True,True,3,du,ta,lo,0.2566,0.1687,0.1181,0.172,0.362,0.18,0.161,0.356,0.295,180,461,61
11370,3,"C,V,both",AB 52,AB 62,AB 56,AB 56,AB 63,True,True,True,3,no,ta,pa,0.2915,0.1386,0.2148,0.094,0.403,0.144,0.094,0.394,0.106,117,437,132
1443,3,"C,V,both",AB 02,AB 87,AB 62,"AB 08,AB 56","AB 36,AB 62",True,True,True,3,ro,lo,ta,0.3403,0.1181,0.1386,0.337,0.18,0.403,0.441,0.295,0.394,279,61,437
4061,3,"C,V,both",AB 07,AB 62,AB 29,"AB 10,AB 56","AB 50,AB 56",True,True,True,3,di,ta,pu,0.4855,0.1386,0.3253,0.083,0.403,0.118,0.101,0.394,0.243,109,437,144
7330,3,"C,V,both",AB 23,AB 66,AB 56,"AB 02,AB 51,AB 56","AB 08,AB 56,AB 66",True,True,True,3,mu,ta,pa,0.4072,0.1687,0.2148,0.074,0.362,0.144,0.074,0.356,0.106,94,461,132
8442,3,"C,V,both",AB 29,AB 65,AB 85,AB 10,"AB 08,AB 56",True,True,True,3,pu,jo,au,0.3253,0.2831,0.1286,0.118,0.092,0.469,0.243,0.058,0.47,144,120,508
9633,3,"C,V,both",AB 36,AB 49,AB 65,"AB 10,AB 56","AB 56,AB 63",True,True,True,3,jo,we,jo,0.3901,0.2994,0.2831,0.363,0.163,0.092,0.324,0.145,0.058,333,172,120
11024,3,"C,V,both",AB 50,AB 66,AB 51,"AB 07,AB 24,AB 52","AB 08,AB 66",True,True,True,3,pu,ta,du,0.3216,0.1687,0.2566,0.138,0.362,0.172,0.103,0.356,0.161,58,461,180
1012,3,"C,V,both",AB 02,AB 62,AB 50,AB 56,"AB 08,AB 62,AB 65",True,True,True,3,ro,ta,pu,0.3403,0.1386,0.3216,0.337,0.403,0.138,0.441,0.394,0.103,279,437,58
1521,3,"C,V,both",AB 02,AB 64,AB 66,"AB 06,AB 29,AB 65",AB 66,True,True,True,3,ro,o,ta,0.3403,0.276,0.1687,0.337,0.156,0.362,0.441,0.156,0.356,279,32,461
10215,3,"C,V,both",AB 45,AB 62,AB 51,"AB 06,AB 07","AB 08,AB 56,AB 63",True,True,True,3,de,ta,du,0.3035,0.1386,0.2566,0.013,0.403,0.172,0.039,0.394,0.161,77,437,180
