family,family_name,concept,phonetic,query,matched,distance,distance_threshold,inscription_id,gorila_id,site,material,period
Anatolian_IE,Anatolian IE (Luwian/Hittite),cold,ekun,EKUNU,ENU,1,1,1606,ZA4a,Zakros,stone,Uncertain
Anatolian_IE,Anatolian IE (Luwian/Hittite),cold,ekun,EKUNU,TUKUNU,1,1,158,HT122a,Haghia Triada - Casa del Lebete,clay,LM IB
Anatolian_IE,Anatolian IE (Luwian/Hittite),full,ħarš,ARUSU,ADESU,1,1,1668,ARKH4a,Arkhalkhori,clay,Uncertain
Anatolian_IE,Anatolian IE (Luwian/Hittite),full,ħarš,ARUSU,ARU,1,1,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB
Anatolian_IE,Anatolian IE (Luwian/Hittite),full,ħarš,ARUSU,ARU,1,1,16,HT11a,Haghia Triada - Villa Magazine,clay,LM IB
Anatolian_IE,Anatolian IE (Luwian/Hittite),full,ħarš,ARUSU,ARU,1,1,39,HT28a,Haghia Triada - Villa Magazine,clay,LM IB
Anatolian_IE,Anatolian IE (Luwian/Hittite),full,ħarš,ARUSU,ARU,1,1,1504,PH(?)31a,Phaistos,clay,Uncertain
Anatolian_IE,Anatolian IE (Luwian/Hittite),full,ħarš,ARUSU,ARU,1,1,1606,ZA4a,Zakros,stone,Uncertain
Anatolian_IE,Anatolian IE (Luwian/Hittite),full,ħarš,ARUSU,ASU,1,1,1663,ARKH1a,Arkhalkhori,clay,Uncertain
Anatolian_IE,Anatolian IE (Luwian/Hittite),full,ħarš,ARUSU,ASASU,1,1,1683,GOWc1a,Gournia,clay,Uncertain
Anatolian_IE,Anatolian IE (Luwian/Hittite),full,ħarš,ARUSU,ASISU,1,1,1143,KH9,Khania,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,ARUKU,0,0,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),walk,alāk,ARUKU,ARUKU,0,0,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,ANANE,1,1,1399,KNZc7,Knossos,,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,ANANU,1,1,1093,HTZb159,Haghia Triada,pottery/ceramic,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,NAKU,1,1,16,HT11a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,NAKU,1,1,161,HT123+124b,Haghia Triada - Casa del Lebete,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,NAKU,1,1,1138,KH5,Khania,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,NAKU,1,1,1450,PE1,Petras,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,ARUKU,1,1,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,AKUKU,1,1,60,HT45b,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,AKU,1,1,1231,KH99,Khania,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,AKU,1,1,1449,PA1,Papourou,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,AJAKU,1,1,1406,KNZf13,Knossos,metal,LM IA
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,ANA,1,1,164,HT126a,Haghia Triada - Casa del Lebete,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,ANA,1,1,1115,IOZa8,Iouktas,stone,LMI
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),I,anaku,ANAKU,ADUKU,1,1,1598,TY3a,Tylissos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1109,IOZa2,Iouktas,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1110,IOZa3,Iouktas,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1114,IOZa7,Iouktas,stone,LMI
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1145,KH11,Khania,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1173,KH39,Khania,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1364,KN32a,Knossos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1410,KOZa1,Kophinas,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1532,PKZa11,Palaikastro,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1533,PKZa12,Palaikastro,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1564,SYZa1,Syme,stone,MMIIIB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1565,SYZa2,Syme,stone,LMI
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1566,SYZa3,Syme,stone,LM IA
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1567,SYZa4,Syme,stone,LM IA
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1571,SYZa8,Syme,stone,LM IA
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1592,TLZa1,Troullos,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1614,ZA8,Zakros,stone,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1615,ZA9,Zakros,stone,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1676,CR(?)Zf1,Crete,metal,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATA,1,1,1700,THEZb6,Thera,pottery/ceramic,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,DETUTA,1,1,124,HT98a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,AMITA,1,1,1617,ZA10b,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATURI,1,1,1385,KNZb5,Knossos,pottery/ceramic,MMIIIB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ARITA,1,1,33,HT25a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ATU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,ASETA,1,1,1652,ZAZb3,Zakros,stone,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),you,atta,ATUTA,AKITA,1,1,1601,TYZb4,Tylissos,pottery/ceramic,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),this,annū,ANUNU,ANANU,1,1,1093,HTZb159,Haghia Triada,pottery/ceramic,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),this,annū,ANUNU,AKANU,1,1,1399,KNZc7,Knossos,,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),this,annū,ANUNU,ANU,1,1,1454,PEZb,Petras,pottery/ceramic,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),who,mannu,MANUNU,MANU,1,1,148,HT115a,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),three,šalāš,SARUSU,SASU,1,1,55,HT42+59,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),three,šalāš,SARUSU,SASU,1,1,1683,GOWc1a,Gournia,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),three,šalāš,SARUSU,SARUKU,1,1,117,HT94b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),three,šalāš,SARUSU,SARUKU,1,1,118,HT95a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),three,šalāš,SARUSU,SARUDA,1,1,119,HT95b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),three,šalāš,SARUSU,SARU,1,1,15,HT10b,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),three,šalāš,SARUSU,SARU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),three,šalāš,SARUSU,SARU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),three,šalāš,SARUSU,SAPASU,1,1,1365,KN32b,Knossos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),four,erb,ERUPU,ERUJU,1,1,1618,ZA11a,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),five,ħamiš,AMISU,ADESU,1,1,1668,ARKH4a,Arkhalkhori,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),five,ħamiš,AMISU,ASU,1,1,1663,ARKH1a,Arkhalkhori,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),five,ħamiš,AMISU,AMI,1,1,1483,PH14b,Phaistos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),five,ħamiš,AMISU,AMI,1,1,1505,PH(?)31b,Phaistos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),five,ħamiš,AMISU,AMI,1,1,1617,ZA10b,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),five,ħamiš,AMISU,AMI,1,1,1632,ZA21a,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),five,ħamiš,AMISU,AMI,1,1,1690,KH102,Khania,clay,LMIIIA
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),five,ħamiš,AMISU,ASASU,1,1,1683,GOWc1a,Gournia,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),five,ħamiš,AMISU,ASISU,1,1,1143,KH9,Khania,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,SARUKU,1,1,117,HT94b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,SARUKU,1,1,118,HT95a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,RUKU,1,1,61,HT46a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,RUKU,1,1,65,HT49a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,RUKU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,RUKU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,RUKU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,RUKU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,RUKU,1,1,1182,KH49,Khania,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,ARU,1,1,16,HT11a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,ARU,1,1,39,HT28a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,ARU,1,1,1504,PH(?)31a,Phaistos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,ARU,1,1,1606,ZA4a,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,AKUKU,1,1,60,HT45b,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,AKU,1,1,1231,KH99,Khania,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,AKU,1,1,1449,PA1,Papourou,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,AJAKU,1,1,1406,KNZf13,Knossos,metal,LM IA
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),long,ark,ARUKU,ADUKU,1,1,1598,TY3a,Tylissos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),wide,rapš,RAPUSU,RATUSU,1,1,1526,PK1,Palaikastro,clay,LMI
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),wide,rapš,RAPUSU,RAASU,1,1,1663,ARKH1a,Arkhalkhori,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),wide,rapš,RAPUSU,RAPU,1,1,13,HT9b,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),narrow,ʕikk,IKUKU,IKUTA,1,1,47,HT35,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),narrow,ʕikk,IKUKU,IKURI,1,1,111,HT90,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),narrow,ʕikk,IKUKU,ROKUKU,1,1,167,HT127b,Haghia Triada - Casa del Lebete,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),narrow,ʕikk,IKUKU,KUKU,1,1,60,HT45b,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),narrow,ʕikk,IKUKU,KUKU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),narrow,ʕikk,IKUKU,IKUPA₃,1,1,1659,APZa2,Apodoulou,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),narrow,ʕikk,IKUKU,IKU,1,1,149,HT115b,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),narrow,ʕikk,IKUKU,IKU,1,1,1611,ZA6b,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),narrow,ʕikk,IKUKU,IKAKU,1,1,130,HT102,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),narrow,ʕikk,IKUKU,ITIKU,1,1,34,HT25b,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),man,awīl,AWARU,AWAPI,1,1,1407,KNZf31,Knossos,metal,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),man,awīl,AWARU,AWAPI,1,1,1456,PEZb7,Petras,pottery/ceramic,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),man,awīl,AWARU,ARU,1,1,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),man,awīl,AWARU,ARU,1,1,16,HT11a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),man,awīl,AWARU,ARU,1,1,39,HT28a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),man,awīl,AWARU,ARU,1,1,1504,PH(?)31a,Phaistos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),man,awīl,AWARU,ARU,1,1,1606,ZA4a,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),man,awīl,AWARU,AKARU,1,1,2,HT2,Haghia Triada - Portico 11 and Room 13,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),man,awīl,AWARU,AKARU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),man,awīl,AWARU,AKARU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),child,šerr,SERURU,RURU,1,1,31,HT24a,Haghia Triada - Corridor 9 and Vestibule 26,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),dog,kalb,KARUPU,KARU,1,1,2,HT2,Haghia Triada - Portico 11 and Room 13,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),dog,kalb,KARUPU,KARU,1,1,97,HT75,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),dog,kalb,KARUPU,KARU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),dog,kalb,KARUPU,KARU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),dog,kalb,KARUPU,KARU,1,1,122,HT97a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),forest,kišt,KISUTU,KISU,1,1,49,HT37,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),forest,kišt,KISUTU,KITU,1,1,65,HT49a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),forest,kišt,KISUTU,KITU,1,1,1109,IOZa2,Iouktas,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),forest,kišt,KISUTU,KIROTU,1,1,117,HT94b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),leaf,art,ARUTU,ASETU,1,1,1464,PH2,Phaistos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),leaf,art,ARUTU,ARU,1,1,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),leaf,art,ARUTU,ARU,1,1,16,HT11a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),leaf,art,ARUTU,ARU,1,1,39,HT28a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),leaf,art,ARUTU,ARU,1,1,1504,PH(?)31a,Phaistos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),leaf,art,ARUTU,ARU,1,1,1606,ZA4a,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),leaf,art,ARUTU,ARETU,1,1,1612,ZA7a,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),leaf,art,ARUTU,ATU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),leaf,art,ARUTU,ATU,1,1,1385,KNZb5,Knossos,pottery/ceramic,MMIIIB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),leaf,art,ARUTU,ARATU,1,1,1087,HTWc3024,Haghia Triada,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),root,šurš,SURUSU,SURU,1,1,154,HT118,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),root,šurš,SURUSU,SUSU,1,1,49,HT37,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),root,šurš,SURUSU,SUSU,1,1,148,HT115a,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),skin,mašk,MASUKU,MASU,1,1,1361,KN22c,Knossos,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),skin,mašk,MASUKU,ROSUKU,1,1,26,HT20,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),skin,mašk,MASUKU,MAKU,1,1,51,HT39,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),skin,mašk,MASUKU,MAKU,1,1,181,HT139,Haghia Triada - Casa del Lebete,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),skin,mašk,MASUKU,MARUKU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),skin,mašk,MASUKU,MAIKU,1,1,1659,APZa2,Apodoulou,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),fat,šamn,SAMUNU,SAMUNE,1,1,1652,ZAZb3,Zakros,stone,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),fat,šamn,SAMUNU,SAMUMI,1,1,1624,ZA15a,Zakros,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),fat,šamn,SAMUNU,SAMU,1,1,1444,MOZf1,Mokhilos,metal,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),horn,qarn,QARUNU,QARUI,1,1,114,HT93a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),horn,qarn,QARUNU,QARUDI,1,1,159,HT122b,Haghia Triada - Casa del Lebete,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),horn,qarn,QARUNU,QANU,1,1,1221,KH88,Khania,clay,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),horn,qarn,QARUNU,QARU,1,1,154,HT118,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),horn,qarn,QARUNU,RUNU,1,1,168,HT128a,Haghia Triada - Casa del Lebete,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),hair,šārt,SURUTU,SURU,1,1,154,HT118,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),hair,šārt,SURUTU,SUMITU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),hair,šārt,SURUTU,SUKITU,1,1,65,HT49a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),hair,šārt,SURUTU,SUNITU,1,1,1526,PK1,Palaikastro,clay,LMI
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),hair,šārt,SURUTU,SUMATU,1,1,1565,SYZa2,Syme,stone,LMI
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),ear,uzn,UZUNU,UZUNI,1,1,36,HT26b,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),ear,uzn,UZUNU,UTINU,1,1,1109,IOZa2,Iouktas,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),ear,uzn,UZUNU,UTINU,1,1,1113,IOZa6,Iouktas,stone,LM IA
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),ear,uzn,UZUNU,UTINU,1,1,1118,IOZa11,Iouktas,stone,Uncertain
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),tooth,šinn,SINUNU,SIKINU,1,1,1674,ARKHZf9,Arkhalkhori,metal,LMI
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),tongue,lišān,RISUNU,RISUSU,1,1,148,HT115a,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),tongue,lišān,RISUNU,RISU,1,1,101,HT81,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),tongue,lišān,RISUNU,RISU,1,1,154,HT118,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),knee,burk,PURUKU,SARUKU,1,1,117,HT94b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),knee,burk,PURUKU,SARUKU,1,1,118,HT95a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),knee,burk,PURUKU,RUKU,1,1,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),knee,burk,PURUKU,RUKU,1,1,61,HT46a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),knee,burk,PURUKU,RUKU,1,1,65,HT49a,Haghia Triada - Villa Magazine,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),knee,burk,PURUKU,RUKU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),knee,burk,PURUKU,RUKU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),knee,burk,PURUKU,RUKU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),knee,burk,PURUKU,RUKU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),knee,burk,PURUKU,RUKU,1,1,1182,KH49,Khania,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),knee,burk,PURUKU,PUMAKU,1,1,181,HT139,Haghia Triada - Casa del Lebete,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),belly,karš,KARUSU,KARU,1,1,2,HT2,Haghia Triada - Portico 11 and Room 13,clay,LM IB
Semitic,Semitic (Akkadian/Ugaritic/Phoenician),belly,karš,KARUSU,KARU,1,1,97,HT75,Haghia Triada - Villa Magazine,clay,LM IB
