gorila_id,inscription_id,num_signs,strategy,num_boundaries,confidence,has_ground_truth,details
HT114a,146,15,ground_truth,0,0.0000,False,0 divider(s)
HT114a,146,15,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT114a,146,15,viterbi_hmm,3,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT114b,147,3,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT114b,147,3,boundary_entropy,1,1.0000,False,"threshold=1.0000, median=1.0000"
HT114b,147,3,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT114b,147,3,ground_truth,0,0.0000,False,0 divider(s)
HT114b,147,3,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT114b,147,3,viterbi_hmm,2,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT115a,148,51,bigram_transition,2,1.0000,True,"threshold=0.012821, p25"
HT115a,148,51,boundary_entropy,32,1.0000,True,"threshold=1.0000, median=1.0000"
HT115a,148,51,consensus,2,1.0000,True,"4 strategies, 2 accepted"
HT115a,148,51,ground_truth,2,1.0000,True,2 divider(s)
HT115a,148,51,positional_profile,2,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT115a,148,51,viterbi_hmm,3,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT115b,149,39,bigram_transition,4,1.0000,True,"threshold=0.012821, p25"
HT115b,149,39,boundary_entropy,25,1.0000,True,"threshold=1.0000, median=1.0000"
HT115b,149,39,consensus,4,1.0000,True,"4 strategies, 4 accepted"
HT115b,149,39,ground_truth,4,1.0000,True,4 divider(s)
HT115b,149,39,positional_profile,4,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT115b,149,39,viterbi_hmm,5,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT116a,150,57,bigram_transition,4,1.0000,True,"threshold=0.012821, p25"
HT116a,150,57,boundary_entropy,20,1.0000,True,"threshold=1.0000, median=1.0000"
HT116a,150,57,consensus,4,0.9375,True,"4 strategies, 4 accepted"
HT116a,150,57,ground_truth,3,1.0000,True,3 divider(s)
HT116a,150,57,positional_profile,4,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT116a,150,57,viterbi_hmm,8,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT116b,151,11,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT116b,151,11,boundary_entropy,3,1.0000,False,"threshold=1.0000, median=1.0000"
HT116b,151,11,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT116b,151,11,ground_truth,0,0.0000,False,0 divider(s)
HT116b,151,11,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT116b,151,11,viterbi_hmm,9,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT117a,152,82,bigram_transition,7,1.0000,True,"threshold=0.012821, p25"
HT117a,152,82,boundary_entropy,46,1.0000,True,"threshold=1.0000, median=1.0000"
HT117a,152,82,consensus,4,1.0000,True,"4 strategies, 4 accepted"
HT117a,152,82,ground_truth,4,1.0000,True,4 divider(s)
HT117a,152,82,positional_profile,4,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT117a,152,82,viterbi_hmm,7,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT117b,153,12,bigram_transition,1,1.0000,True,"threshold=0.012821, p25"
HT117b,153,12,boundary_entropy,7,1.0000,True,"threshold=1.0000, median=1.0000"
HT117b,153,12,consensus,1,1.0000,True,"4 strategies, 1 accepted"
HT117b,153,12,ground_truth,1,1.0000,True,1 divider(s)
HT117b,153,12,positional_profile,1,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT117b,153,12,viterbi_hmm,1,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT118,154,33,bigram_transition,2,1.0000,True,"threshold=0.012821, p25"
HT118,154,33,boundary_entropy,10,1.0000,True,"threshold=1.0000, median=1.0000"
HT118,154,33,consensus,2,1.0000,True,"4 strategies, 2 accepted"
HT118,154,33,ground_truth,2,1.0000,True,2 divider(s)
HT118,154,33,positional_profile,2,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT118,154,33,viterbi_hmm,2,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT119,155,34,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT119,155,34,boundary_entropy,8,1.0000,False,"threshold=1.0000, median=1.0000"
HT119,155,34,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT119,155,34,ground_truth,0,0.0000,False,0 divider(s)
HT119,155,34,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT119,155,34,viterbi_hmm,27,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT11a,16,27,bigram_transition,1,1.0000,True,"threshold=0.012821, p25"
HT11a,16,27,boundary_entropy,11,1.0000,True,"threshold=1.0000, median=1.0000"
HT11a,16,27,consensus,1,1.0000,True,"4 strategies, 1 accepted"
HT11a,16,27,ground_truth,1,1.0000,True,1 divider(s)
HT11a,16,27,positional_profile,1,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT11a,16,27,viterbi_hmm,3,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT11b,17,27,bigram_transition,1,1.0000,True,"threshold=0.012821, p25"
HT11b,17,27,boundary_entropy,13,1.0000,True,"threshold=1.0000, median=1.0000"
HT11b,17,27,consensus,1,1.0000,True,"4 strategies, 1 accepted"
HT11b,17,27,ground_truth,1,1.0000,True,1 divider(s)
HT11b,17,27,positional_profile,1,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT11b,17,27,viterbi_hmm,3,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT12,18,30,bigram_transition,3,1.0000,True,"threshold=0.012821, p25"
HT12,18,30,boundary_entropy,10,1.0000,True,"threshold=1.0000, median=1.0000"
HT12,18,30,consensus,3,1.0000,True,"4 strategies, 3 accepted"
HT12,18,30,ground_truth,3,1.0000,True,3 divider(s)
HT12,18,30,positional_profile,3,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT12,18,30,viterbi_hmm,17,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT120,156,35,bigram_transition,2,1.0000,True,"threshold=0.012821, p25"
HT120,156,35,boundary_entropy,13,1.0000,True,"threshold=1.0000, median=1.0000"
HT120,156,35,consensus,2,1.0000,True,"4 strategies, 2 accepted"
HT120,156,35,ground_truth,2,1.0000,True,2 divider(s)
HT120,156,35,positional_profile,2,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT120,156,35,viterbi_hmm,3,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT121,157,17,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT121,157,17,boundary_entropy,4,1.0000,False,"threshold=1.0000, median=1.0000"
HT121,157,17,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT121,157,17,ground_truth,0,0.0000,False,0 divider(s)
HT121,157,17,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT121,157,17,viterbi_hmm,5,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT122a,158,73,bigram_transition,2,1.0000,True,"threshold=0.012821, p25"
HT122a,158,73,boundary_entropy,33,1.0000,True,"threshold=1.0000, median=1.0000"
HT122a,158,73,consensus,2,1.0000,True,"4 strategies, 2 accepted"
HT122a,158,73,ground_truth,2,1.0000,True,2 divider(s)
HT122a,158,73,positional_profile,2,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT122a,158,73,viterbi_hmm,2,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT122b,159,40,bigram_transition,3,1.0000,True,"threshold=0.012821, p25"
HT122b,159,40,boundary_entropy,21,1.0000,True,"threshold=1.0000, median=1.0000"
HT122b,159,40,consensus,2,1.0000,True,"4 strategies, 2 accepted"
HT122b,159,40,ground_truth,2,1.0000,True,2 divider(s)
HT122b,159,40,positional_profile,2,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT122b,159,40,viterbi_hmm,3,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT123+124a,160,68,bigram_transition,4,1.0000,True,"threshold=0.012821, p25"
HT123+124a,160,68,boundary_entropy,32,1.0000,True,"threshold=1.0000, median=1.0000"
HT123+124a,160,68,consensus,2,1.0000,True,"4 strategies, 2 accepted"
HT123+124a,160,68,ground_truth,2,1.0000,True,2 divider(s)
HT123+124a,160,68,positional_profile,2,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT123+124a,160,68,viterbi_hmm,8,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT123+124b,161,46,bigram_transition,2,1.0000,True,"threshold=0.012821, p25"
HT123+124b,161,46,boundary_entropy,29,1.0000,True,"threshold=1.0000, median=1.0000"
HT123+124b,161,46,consensus,2,1.0000,True,"4 strategies, 2 accepted"
HT123+124b,161,46,ground_truth,2,1.0000,True,2 divider(s)
HT123+124b,161,46,positional_profile,2,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT123+124b,161,46,viterbi_hmm,4,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT125a,162,23,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT125a,162,23,boundary_entropy,11,1.0000,False,"threshold=1.0000, median=1.0000"
HT125a,162,23,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT125a,162,23,ground_truth,0,0.0000,False,0 divider(s)
HT125a,162,23,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT125a,162,23,viterbi_hmm,16,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT125b,163,17,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT125b,163,17,boundary_entropy,6,1.0000,False,"threshold=1.0000, median=1.0000"
HT125b,163,17,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT125b,163,17,ground_truth,0,0.0000,False,0 divider(s)
HT125b,163,17,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT125b,163,17,viterbi_hmm,14,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT126a,164,35,bigram_transition,4,1.0000,True,"threshold=0.012821, p25"
HT126a,164,35,boundary_entropy,18,1.0000,True,"threshold=1.0000, median=1.0000"
HT126a,164,35,consensus,3,1.0000,True,"4 strategies, 3 accepted"
HT126a,164,35,ground_truth,3,1.0000,True,3 divider(s)
HT126a,164,35,positional_profile,3,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT126a,164,35,viterbi_hmm,5,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT126b,165,18,bigram_transition,1,1.0000,True,"threshold=0.012821, p25"
HT126b,165,18,boundary_entropy,8,1.0000,True,"threshold=1.0000, median=1.0000"
HT126b,165,18,consensus,1,1.0000,True,"4 strategies, 1 accepted"
HT126b,165,18,ground_truth,1,1.0000,True,1 divider(s)
HT126b,165,18,positional_profile,1,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT126b,165,18,viterbi_hmm,1,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT127a,166,13,bigram_transition,1,1.0000,False,"threshold=0.012821, p25"
HT127a,166,13,boundary_entropy,8,1.0000,False,"threshold=1.0000, median=1.0000"
HT127a,166,13,consensus,1,0.7500,False,"4 strategies, 1 accepted"
HT127a,166,13,ground_truth,0,0.0000,False,0 divider(s)
HT127a,166,13,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT127a,166,13,viterbi_hmm,8,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT127b,167,33,bigram_transition,1,1.0000,False,"threshold=0.012821, p25"
HT127b,167,33,boundary_entropy,5,1.0000,False,"threshold=1.0000, median=1.0000"
HT127b,167,33,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT127b,167,33,ground_truth,0,0.0000,False,0 divider(s)
HT127b,167,33,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT127b,167,33,viterbi_hmm,25,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT128a,168,36,bigram_transition,1,1.0000,True,"threshold=0.012821, p25"
HT128a,168,36,boundary_entropy,22,1.0000,True,"threshold=1.0000, median=1.0000"
HT128a,168,36,consensus,1,1.0000,True,"4 strategies, 1 accepted"
HT128a,168,36,ground_truth,1,1.0000,True,1 divider(s)
HT128a,168,36,positional_profile,1,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT128a,168,36,viterbi_hmm,1,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT128b,169,13,bigram_transition,1,1.0000,True,"threshold=0.012821, p25"
HT128b,169,13,boundary_entropy,3,1.0000,True,"threshold=1.0000, median=1.0000"
HT128b,169,13,consensus,1,1.0000,True,"4 strategies, 1 accepted"
HT128b,169,13,ground_truth,1,1.0000,True,1 divider(s)
HT128b,169,13,positional_profile,1,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT128b,169,13,viterbi_hmm,6,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT129,170,30,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT129,170,30,boundary_entropy,13,1.0000,False,"threshold=1.0000, median=1.0000"
HT129,170,30,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT129,170,30,ground_truth,0,0.0000,False,0 divider(s)
HT129,170,30,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT129,170,30,viterbi_hmm,21,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT13,19,43,bigram_transition,2,1.0000,True,"threshold=0.012821, p25"
HT13,19,43,boundary_entropy,19,1.0000,True,"threshold=1.0000, median=1.0000"
HT13,19,43,consensus,2,1.0000,True,"4 strategies, 2 accepted"
HT13,19,43,ground_truth,2,1.0000,True,2 divider(s)
HT13,19,43,positional_profile,2,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT13,19,43,viterbi_hmm,3,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT130,171,24,bigram_transition,2,1.0000,False,"threshold=0.012821, p25"
HT130,171,24,boundary_entropy,16,1.0000,False,"threshold=1.0000, median=1.0000"
HT130,171,24,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT130,171,24,ground_truth,0,0.0000,False,0 divider(s)
HT130,171,24,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT130,171,24,viterbi_hmm,12,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT131a,172,27,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT131a,172,27,boundary_entropy,9,1.0000,False,"threshold=1.0000, median=1.0000"
HT131a,172,27,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT131a,172,27,ground_truth,0,0.0000,False,0 divider(s)
HT131a,172,27,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT131a,172,27,viterbi_hmm,19,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT131b,173,21,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT131b,173,21,boundary_entropy,8,1.0000,False,"threshold=1.0000, median=1.0000"
HT131b,173,21,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT131b,173,21,ground_truth,0,0.0000,False,0 divider(s)
HT131b,173,21,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT131b,173,21,viterbi_hmm,10,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT132,174,19,bigram_transition,3,1.0000,True,"threshold=0.012821, p25"
HT132,174,19,boundary_entropy,8,1.0000,True,"threshold=1.0000, median=1.0000"
HT132,174,19,consensus,3,1.0000,True,"4 strategies, 3 accepted"
HT132,174,19,ground_truth,3,1.0000,True,3 divider(s)
HT132,174,19,positional_profile,3,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT132,174,19,viterbi_hmm,10,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT133,175,7,bigram_transition,1,1.0000,True,"threshold=0.012821, p25"
HT133,175,7,boundary_entropy,2,1.0000,True,"threshold=1.0000, median=1.0000"
HT133,175,7,consensus,1,1.0000,True,"4 strategies, 1 accepted"
HT133,175,7,ground_truth,1,1.0000,True,1 divider(s)
HT133,175,7,positional_profile,1,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT133,175,7,viterbi_hmm,1,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT135a,176,23,bigram_transition,2,1.0000,True,"threshold=0.012821, p25"
HT135a,176,23,boundary_entropy,16,1.0000,True,"threshold=1.0000, median=1.0000"
HT135a,176,23,consensus,1,1.0000,True,"4 strategies, 1 accepted"
HT135a,176,23,ground_truth,1,1.0000,True,1 divider(s)
HT135a,176,23,positional_profile,1,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT135a,176,23,viterbi_hmm,1,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT135b,177,7,bigram_transition,1,1.0000,True,"threshold=0.012821, p25"
HT135b,177,7,boundary_entropy,4,1.0000,True,"threshold=1.0000, median=1.0000"
HT135b,177,7,consensus,1,1.0000,True,"4 strategies, 1 accepted"
HT135b,177,7,ground_truth,1,1.0000,True,1 divider(s)
HT135b,177,7,positional_profile,1,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT135b,177,7,viterbi_hmm,1,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT136a,178,9,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT136a,178,9,boundary_entropy,3,1.0000,False,"threshold=1.0000, median=1.0000"
HT136a,178,9,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT136a,178,9,ground_truth,0,0.0000,False,0 divider(s)
HT136a,178,9,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT136a,178,9,viterbi_hmm,3,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT136b,179,6,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT136b,179,6,boundary_entropy,2,1.0000,False,"threshold=1.0000, median=1.0000"
HT136b,179,6,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT136b,179,6,ground_truth,0,0.0000,False,0 divider(s)
HT136b,179,6,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT136b,179,6,viterbi_hmm,4,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT137,180,14,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT137,180,14,boundary_entropy,6,1.0000,False,"threshold=1.0000, median=1.0000"
HT137,180,14,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT137,180,14,ground_truth,0,0.0000,False,0 divider(s)
HT137,180,14,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT137,180,14,viterbi_hmm,12,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT139,181,16,bigram_transition,1,1.0000,False,"threshold=0.012821, p25"
HT139,181,16,boundary_entropy,13,1.0000,False,"threshold=1.0000, median=1.0000"
HT139,181,16,consensus,1,0.7500,False,"4 strategies, 1 accepted"
HT139,181,16,ground_truth,0,0.0000,False,0 divider(s)
HT139,181,16,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT139,181,16,viterbi_hmm,10,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT14,20,32,bigram_transition,2,1.0000,True,"threshold=0.012821, p25"
HT14,20,32,boundary_entropy,6,1.0000,True,"threshold=1.0000, median=1.0000"
HT14,20,32,consensus,2,1.0000,True,"4 strategies, 2 accepted"
HT14,20,32,ground_truth,2,1.0000,True,2 divider(s)
HT14,20,32,positional_profile,2,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT14,20,32,viterbi_hmm,14,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT140,182,55,bigram_transition,7,1.0000,True,"threshold=0.012821, p25"
HT140,182,55,boundary_entropy,29,1.0000,True,"threshold=1.0000, median=1.0000"
HT140,182,55,consensus,5,1.0000,True,"4 strategies, 5 accepted"
HT140,182,55,ground_truth,5,1.0000,True,5 divider(s)
HT140,182,55,positional_profile,5,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT140,182,55,viterbi_hmm,8,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT141,183,11,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT141,183,11,boundary_entropy,7,1.0000,False,"threshold=1.0000, median=1.0000"
HT141,183,11,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT141,183,11,ground_truth,0,0.0000,False,0 divider(s)
HT141,183,11,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT141,183,11,viterbi_hmm,5,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT142,184,5,bigram_transition,0,1.0000,False,"threshold=0.012821, p25"
HT142,184,5,boundary_entropy,4,1.0000,False,"threshold=1.0000, median=1.0000"
HT142,184,5,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT142,184,5,ground_truth,0,0.0000,False,0 divider(s)
HT142,184,5,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT142,184,5,viterbi_hmm,0,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT144,185,5,bigram_transition,1,1.0000,True,"threshold=0.012821, p25"
HT144,185,5,boundary_entropy,4,1.0000,True,"threshold=1.0000, median=1.0000"
HT144,185,5,consensus,1,1.0000,True,"4 strategies, 1 accepted"
HT144,185,5,ground_truth,1,1.0000,True,1 divider(s)
HT144,185,5,positional_profile,1,1.0000,True,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT144,185,5,viterbi_hmm,1,1.0000,True,"within_pairs=2768, cross_pairs=382"
HT146,186,15,bigram_transition,1,1.0000,False,"threshold=0.012821, p25"
HT146,186,15,boundary_entropy,7,1.0000,False,"threshold=1.0000, median=1.0000"
HT146,186,15,consensus,0,0.0000,False,"4 strategies, 0 accepted"
HT146,186,15,ground_truth,0,0.0000,False,0 divider(s)
HT146,186,15,positional_profile,0,1.0000,False,"start=27, end=11, thr_start=0.333, thr_end=0.333"
HT146,186,15,viterbi_hmm,8,1.0000,False,"within_pairs=2768, cross_pairs=382"
HT147,187,10,bigram_transition,1,1.0000,False,"threshold=0.012821, p25"
HT147,187,10,boundary_entropy,9,1.0000,False,"threshold=1.0000, median=1.0000"
HT147,187,10,consensus,0,0.0000,False,"4 strategies, 0 accepted"
