gorila_id,inscription_id,num_signs,num_words,segmented_text,ground_truth_boundaries,predicted_boundaries,confidence
PH26,1497,7,1,𐝫𐙦𐝃𐝏𐝏𐝏𐝫,[],[],0.0000
PH27,1498,8,2,𐝫 | 𐝫𐘃𐝫𐝫𐘇𐝫𐝫,[],[0],0.7500
PH28a,1499,15,4,𐝫 | 𐝫𐘇𐘰𐝫𐄁 | 𐘱𐘸𐘰𐝫𐄁 | 𐘇𐘭𐘱𐝫,"[5, 10]","[0, 5, 10]",0.9167
PH28b,1500,11,1,𐝫𐄙𐄈𐝫𐝫𐄈𐙘𐄌𐝫𐄌𐝮,[],[],0.0000
PH29a,1501,3,1,𐝫𐝫𐝫,[],[],0.0000
PH29b,1502,2,1,𐝫𐝫,[],[],0.0000
PH30,1503,12,2,𐝫 | 𐝫𐘠𐝃𐝫𐝫𐙁𐘙𐘭𐘻𐘦𐝫,[],[0],0.7500
PH3a,1465,21,1,𐝫𐛠𐄇𐘳𐝫𐛡𐄇𐛣𐝓𐝫𐛢𐝓𐘂𐘴𐝓𐝫𐘂𐝫𐝫𐄇𐝫,[],[],0.0000
PH3b,1466,15,1,𐝫𐛘𐝕𐝫𐝫𐘤𐝃𐝫𐝫𐝫𐘤𐄇𐝃𐝫𐝫,[],[],0.0000
PH54,1709,4,1,𐘚𐘞𐘭𐘥,[],[],0.0000
PH6,1467,19,2,𐘚𐘅𐘮𐄁 | 𐘇𐘭𐘚𐙀𐘭𐘝𐘳𐘇𐘭𐘚𐘀𐘰𐘚𐘞𐘭,[3],[3],1.0000
PH7a,1468,24,2,𐝫𐝫𐘆𐘂𐘱𐝫𐝫𐘉𐘆𐘭𐘸𐝫𐝫 | 𐘱𐘘𐙁𐘗𐝫𐝫𐘱𐘤𐘀𐘴𐝫,[],[12],0.7500
PH7b,1469,16,2,𐝫 | 𐝫𐘳𐄇𐝈𐝫𐝫𐘀𐘴𐝈𐝫𐝫𐙏𐝈𐝃𐝫,[],[0],0.7500
PH8a,1470,19,1,𐝫𐝫𐜵𐄍—𐝫𐙇𐄐𐄇𐙘𐄈—𐝫𐄐𐄌𐜶𐄇—𐝫,[],[],0.0000
PH8b,1471,7,1,𐝫𐝫𐙨𐄇𐜢𐝫𐝫,[],[],0.0000
PH9a,1472,4,1,𐙩𐘿𐚍𐝏,[],[],0.0000
PH9b,1473,6,1,𐝫𐚬𐙍𐄇𐝆𐝆,[],[],0.0000
PHWa32,1506,4,1,𐘲𐘸𐘭𐘳,[],[],0.0000
PHWa52,1701,1,1,𐙍,[],[],0.0000
PHWb33,1507,1,1,𐝫,[],[],0.0000
PHWb34,1508,1,1,𐝫,[],[],0.0000
PHWb35,1509,1,1,𐝫,[],[],0.0000
PHWb36,1510,1,1,𐘃,[],[],0.0000
PHWb55,1511,1,1,𐝫,[],[],0.0000
PHWc37,1512,4,1,𐘾𐙦𐘤𐙬,[],[],0.0000
PHWc38,1513,3,1,𐙦𐘳𐙁,[],[],0.0000
PHWc39,1514,3,1,𐘱𐘆𐘁,[],[],0.0000
PHWc40,1515,4,1,𐘠𐘠𐙁𐘅,[],[],0.0000
PHWc41,1516,3,1,𐙍𐄇𐝆,[],[],0.0000
PHWc43,1517,1,1,𐙍,[],[],0.0000
PHWc44,1518,1,1,𐘏,[],[],0.0000
PHWc46,1519,4,1,𐙴𐘡≈𐘠,[],[],0.0000
PHWg45,1520,3,1,𐘡𐘷𐘿,[],[],0.0000
PHWy42,1521,1,1,𐙍,[],[],0.0000
PHZb4,1522,6,2,𐘤𐙁𐄁 | 𐘚𐘱𐘃,[2],[2],1.0000
PHZb48,1525,4,1,𐘌𐙙𐝫𐄁,[3],[3],1.0000
PHZb5,1523,5,1,𐘮𐘢𐘠𐘅𐘽,[],[],0.0000
PHZb<47>,1524,1,1,𐙴,[],[],0.0000
PK1,1526,66,2,𐘤𐝫𐄁 | 𐝫𐘗𐘠𐄇𐘾𐘌𐄈—𐘇𐘬𐘍𐄇𐘷𐘳𐘙𐄇—𐘷𐘠𐘃𐄇𐘵𐘾𐘻𐘍𐘤𐘚𐘅𐄇—𐘵𐘃𐘱𐄇—𐘴𐘅𐘹𐘲𐄇𐘝𐘻𐄇—𐘹𐘲𐄇𐙁𐘠𐘍𐘚𐘃𐄇—𐙁𐘃𐘠𐄇𐙁𐘾𐘚𐘳𐄇,[2],[2],1.0000
PK3,1527,19,1,𐝫𐘿𐄉𐘱𐄑𐝫𐄒𐄇𐘀𐘙𐄖𐄈𐝫𐘠𐄈𐝫𐙂𐄉𐄉,[],[],0.0000
PKZa10,1531,11,3,𐝫𐘤𐄁 | 𐘚𐘢𐘅𐘻𐘅𐄁 | 𐘤𐝫,"[2, 8]","[2, 8]",1.0000
PKZa11,1532,57,11,𐘇𐘳𐘚𐙕𐘮𐘡𐄁 | 𐘇𐘆𐘸𐘃𐘃𐝫𐄁 | 𐄁 | 𐝫𐘙𐄁 | 𐘢𐘃𐘭𐄁 | 𐘇𐘺𐘇𐘗𐄁 | 𐘇𐘞𐘞𐘴𐘋𐄁 | 𐘉𐘅𐘘𐘾𐘅𐘠𐄁 | 𐘚𐘢𐘅𐘻𐘅𐝫𐘤𐘘𐝫𐄁 | 𐝫𐄁 | 𐘚𐘅𐘱𐘂𐘌,"[6, 13, 14, 17, 21, 26, 32, 39, 49, 51]","[6, 13, 14, 17, 21, 26, 32, 39, 49, 51]",1.0000
PKZa12,1533,45,4,𐘇𐘳𐘚𐙕𐘮𐘱𐄁 | 𐘇𐘆𐘸𐘃𐝫𐝫𐘤𐝫𐄁 | 𐄁 | 𐝫𐘴𐘋𐝫𐝫𐘇𐝫𐝫𐘗𐘉𐘅𐘘𐘾𐝫𐝫𐘱𐘤𐘇𐘂𐘬𐘂𐝫𐝫𐘱𐝫𐘱𐘂𐘌,"[6, 15, 16]","[6, 15, 16]",1.0000
PKZa14,1534,9,2,𐝫𐘹𐘋𐘚𐄁 | 𐘱𐘞𐘞𐝫,[4],[4],1.0000
PKZa15,1535,10,1,𐝫𐘱𐘆𐘸𐘃𐘃𐘬𐘜𐘙𐝫,[],[],0.0000
PKZa16,1536,8,2,𐝫𐘄𐘞𐄁 | 𐘜𐘙𐘱𐝫,[3],[3],1.0000
PKZa17,1537,5,2,𐝫𐘚𐘀𐄁 | 𐄁,"[3, 4]","[3, 4]",1.0000
PKZa18,1538,9,3,𐝫𐘃𐄁 | 𐘚𐘀𐄁 | 𐘱𐘱𐝫,"[2, 5]","[2, 5]",1.0000
PKZa20,1539,5,1,𐝫𐘉𐘅𐘾𐝫,[],[],0.0000
PKZa27,1704,10,1,𐘱𐘞𐘞𐘴𐘋𐘉𐘅𐘾𐘅𐘤,[],[],0.0000
PKZa28,1710,6,2,𐝫𐘜𐘙𐄁 | 𐜶𐝫,[3],[3],1.0000
PKZa4,1528,5,1,𐘇𐘞𐘞𐘴𐝫,[],[],0.0000
PKZa8,1529,30,4,𐝫𐘯𐄁 | 𐘰𐘡𐄁 | 𐘱𐘆𐘸𐘃𐘃𐙛𐘜𐘙𐄁 | 𐘹𐘋𐘚𐘱𐘞𐝫𐘉𐘅𐘾𐘅𐘤𐝫𐘚𐘢𐝫,"[2, 5, 14]","[2, 5, 14]",1.0000
PKZa9,1530,13,3,𐝫 | 𐝫𐘱𐘉𐘂𐙁𐘚𐘀𐝫𐄁 | 𐝫𐘆𐝫,[9],"[0, 9]",0.8750
PKZb19,1541,4,2,𐘈𐘤 | 𐘳𐝫,[],[1],0.7500
PKZb21,1542,4,1,𐘸𐘳𐘝𐘃,[],[],0.0000
PKZb23,1543,2,1,𐘾𐝫,[],[],0.0000
PKZb24,1544,1,1,𐙍,[],[],0.0000
PKZb25,1545,3,1,𐘻𐘀𐘴,[],[],0.0000
PKZb26,1692,3,1,𐘄𐘰𐘆,[],[],0.0000
PKZb?,1540,6,1,𐘇𐘰𐘆𐝫𐘙𐝁,[],[],0.0000
PKZc13,1546,5,1,𐝫𐘯𐘭𐘱𐝫,[],[],0.0000
PKZg22,1547,2,1,𐙍𐙍,[],[],0.0000
PLZf1,1548,34,8,𐝫𐘳𐄁 | 𐘣𐘃𐘱𐘕𐄁 | 𐘉𐘿𐘠𐄁 | 𐘱𐘞𐘞𐘴𐘋𐄁 | 𐘳𐘯𐘝𐘸𐘅𐄁 | 𐘝𐘯𐘝𐄁 | 𐝫𐄁 | 𐝫𐘚𐝫𐄁,"[2, 7, 11, 17, 23, 27, 29, 33]","[2, 7, 11, 17, 23, 27, 29, 33]",1.0000
PORZf2,1691,3,1,𐘹𐘢𐘳,[],[],0.0000
POZc1,1549,9,1,𐘭𐘿𐘠𐘇𐘞𐘞𐘴𐙱𐄁,[8],[8],1.0000
PRZa1,1550,15,1,𐘳𐘅𐘲𐘃𐝫𐘥𐘈𐘄𐘚𐘱𐘇𐘞𐘞𐝢𐘋,[],[],0.0000
PSIZa1,1552,4,1,𐙓𐘬𐘈𐝫,[],[],0.0000
PSIZa2,1553,2,2,𐄁 | 𐝫,[0],[0],1.0000
PSZa2,1551,22,3,𐝫𐘙𐘚𐘥𐘳𐘅𐘚𐙕𐘠𐄁 | 𐝫𐄌𐝫𐘱𐘠𐄁 | 𐘱𐘞𐘞𐘴𐘋𐄁,"[9, 15, 21]","[9, 15, 21]",1.0000
PYR1,1554,8,1,𐘠𐙁𐘘𐘣𐘃𐝦𐙍𐄘,[],[],0.0000
PYR2,1555,3,1,𐝫𐙘𐝆,[],[],0.0000
PYRWc4,1556,6,2,𐘠𐝫𐄁 | 𐝫𐘚𐘤,[2],[2],1.0000
PYRZb5,1557,4,1,𐝫𐘃𐘱𐝫,[],[],0.0000
SAMWa1,1558,7,1,𐘱𐘞𐘞𐘴𐘃𐄐𐝇,[],[],0.0000
SAMWe4,1559,1,1,𐝠,[],[],0.0000
SEZf1,1560,2,1,𐘀𐙂,[],[],0.0000
SIZg1,1561,6,2,𐘇𐝫𐄁 | 𐝫𐘀𐙈,[2],[2],1.0000
SKOZc1,1563,11,2,𐄁 | 𐘅𐘹𐙕𐘗𐝫𐝫𐘌𐘸𐘠𐝫,[0],[0],1.0000
SKZb1,1562,5,1,𐘇𐙁𐘴𐘗𐝫,[],[],0.0000
SYZa1,1564,14,3,𐝫𐘇𐘳𐘚𐙕𐘮𐘱𐄁 | 𐘚𐘀𐘻𐄁 | 𐘱𐝫,"[7, 11]","[7, 11]",1.0000
SYZa10,1573,4,2,𐘌𐘞𐘴 | 𐙂,[],[2],0.7500
SYZa11,1574,4,2,𐄁 | 𐘁𐘌𐝫,[0],[0],1.0000
SYZa12,1575,3,2,𐄁 | 𐘇𐝫,[0],[0],1.0000
SYZa2,1565,21,2,𐘇𐘳𐘚𐙕𐘮𐘱𐄁 | 𐘱𐘲𐙁𐘹𐙋𐄇𐘉𐘅𐘾𐘅𐘤𐙖𐘇𐘱,[6],[6],1.0000
SYZa3,1566,15,1,𐘇𐘳𐘚𐙕𐘮𐝫𐘱𐘈𐘾𐘅𐘤𐝫𐘤𐘘𐘃,[],[],0.0000
SYZa4,1567,15,3,𐘇𐘳𐘚𐙕𐘮𐘱𐄁 | 𐘱𐘚𐘩𐘍𐄁 | 𐘰𐘝𐘣,"[6, 11]","[6, 11]",1.0000
SYZa5,1568,8,2,𐝫𐘻𐘱𐄁 | 𐘱𐘮𐘰𐝫,[3],[3],1.0000
SYZa6,1569,4,1,𐘀𐘈𐘴𐘃,[],[],0.0000
SYZa8,1571,11,2,𐘇𐘳𐝫𐘚𐙕𐘮𐘱𐄁 | 𐘱𐘱𐝫,[7],[7],1.0000
SYZa9,1572,5,1,𐘱𐘂𐘴𐘱𐘈,[],[],0.0000
SYZb7,1570,5,1,𐝫𐘴𐘸𐘝𐘈,[],[],0.0000
TELZb1,1576,6,1,𐘕≈𐘮𐘃≈𐘝,[],[],0.0000
THEZb1,1583,4,1,𐝫𐘤𐘝𐝫,[],[],0.0000
THEZb13,1590,11,1,𐘏𐛻𐄙𐄑𐘾𐘇𐘤𐝫𐘃𐄙𐄑,[],[],0.0000
THEZb15,1694,3,1,𐘙𐘞𐄈,[],[],0.0000
THEZb2,1584,4,1,𐘇𐘙𐘞𐘅,[],[],0.0000
THEZb3,1585,3,1,𐘇𐘗𐝫,[],[],0.0000
THEZb4,1586,4,1,𐝫𐘇𐘙𐝫,[],[],0.0000
THEZb5,1588,1,1,𐘧,[],[],0.0000
THEZb6,1700,4,1,𐘇𐘳𐘅𐘧,[],[],0.0000
THEZb7,1589,2,1,𐘇𐘧,[],[],0.0000
THEZg15,1714,3,1,𐙐𐘭𐘀,[],[],0.0000
THEZg16,1715,5,1,𐘿𐘚𐘸𐘘𐘿,[],[],0.0000
THEZg5,1587,10,1,𐙁𐄓𐘫𐄋𐙑𐄍𐘎𐄏𐘳𐄊,[],[],0.0000
THEfr.1,1577,3,1,𐝫𐘸𐝫,[],[],0.0000
THEfr.2,1578,3,1,𐝫𐙖𐝫,[],[],0.0000
THEfr.3,1579,3,1,𐝫𐙖𐝫,[],[],0.0000
THEtab.4,1580,9,1,𐝫𐘒𐄍𐝫𐝫𐘒𐄓𐄌𐝫,[],[],0.0000
THEtab.5,1581,6,2,𐄁 | 𐘃𐘋𐘀𐘚𐝫,[0],[0],1.0000
THEtab.6,1582,8,1,𐝫𐄐𐝫𐝫𐝡𐝫𐄚𐝫,[],[],0.0000
TIZb1,1591,4,1,𐝫𐙕𐘤𐝫,[],[],0.0000
TLZa1,1592,32,4,𐘇𐘳𐘚𐙕𐘮𐘱𐄁 | 𐘵𐘲𐘌𐘙𐄁 | 𐘱𐘞𐘞𐘴𐘋𐄁 | 𐘉𐘅𐘾𐘅𐝫𐘚𐘢𐝫𐘅𐙁𐘤𐘘𐝫𐘃,"[6, 11, 17]","[6, 11, 17]",1.0000
TRAZb1,1593,4,1,𐝫𐘙𐘱𐝫,[],[],0.0000
TROZg1,1594,5,1,𐘢𐘻𐘳𐘠𐘽,[],[],0.0000
TROZg2,1595,5,1,𐘬𐘻𐘳𐘠𐘽,[],[],0.0000
TRYZb1,1596,9,1,𐝫𐘗𐘻𐝫≈𐝫𐘻𐘗𐝫,[],[],0.0000
TY2,1597,62,1,𐙞𐝫𐘟𐘫𐘢𐄝𐙝𐝫𐄚𐄘𐙞𐘸𐘫𐄔𐙝𐘀𐘫𐝫𐄐𐘂𐘀𐘘𐙝𐘶𐘸𐄙𐙝𐘭𐘶𐝫𐙝𐝫𐝫𐄌𐙇𐄗𐄊𐙟𐘀𐘶𐄐𐄍𐝫𐙟𐘘𐘾𐄒𐙝𐘭𐘮𐘶𐄙𐄕𐝫𐙞𐘭𐘶𐄚𐄔𐙞𐝫𐝫,[],[],0.0000
TY3a,1598,73,2,𐝫𐘍𐙭𐜓𐄐𐄋𐝃𐜋𐄑𐄈𐘗𐘸𐄋𐜌𐄉𐝆𐜗𐝫𐜋𐄍𐝆—𐘇𐘬𐝫𐄁 | 𐝫𐜓𐄔𐄇𐜔𐄈𐝂𐜕𐄇𐜌𐄊𐝆𐝫𐙋𐝫𐄊𐝫—𐘇𐘀𐜋𐄑𐄇𐜗𐄈𐝫𐝫𐘺𐘇𐘬𐘮𐙖𐝫𐄍𐝂—𐘇𐙂𐘹𐚕𐝫𐝫𐘸𐄋𐜖𐄇—,[25],[25],1.0000
TY3b,1599,28,1,𐘸𐘭𐘤𐜗𐄌𐝫—𐘢𐙂𐙀𐜓𐄊𐜗𐄐𐄇𐝫𐝫𐜍𐄈𐝫—𐘂𐜗𐝫𐝫𐄚𐄑𐝫,[],[],0.0000
TYWc5,1600,1,1,𐙂,[],[],0.0000
TYZb4,1601,5,2,𐘇 | 𐙕𐘸𐘳𐘇,[],[0],0.7500
TYZg1,1602,4,1,𐝫𐙁𐘘𐘇,[],[],0.0000
VRYZa1,1603,9,1,𐝫𐘚𐘢𐘅𐙁𐘤𐘘𐘃𐄁,[8],[8],1.0000
VRYZb2,1716,2,1,𐘊𐘞,[],[],0.0000
VRYZb3,1717,2,1,𐘉𐘃,[],[],0.0000
ZA10a,1616,38,1,𐘳𐘅𐘃𐄈𐘂𐝫𐄇𐘇𐙂𐘻𐘅𐄇𐘇𐘳𐘅𐘃𐄇𐘇𐘻𐘀𐘉𐄇𐘇𐘬𐙂𐘻𐘅𐄇𐘀𐘚𐘢𐘳𐄇𐘬𐘙𐘍𐘈𐄈,[],[],0.0000
ZA10b,1617,48,1,𐘮𐚖𐄈𐘬𐘙𐘍𐘈𐙎𐄋𐘉𐘪𐄌𐙁𐘍𐄋𐙁𐘸𐘦𐘃𐄋𐘞𐙁𐄋𐘇𐘦𐄊𐘇𐘻𐘳𐄉𐘽𐘁𐘙𐄈𐘂𐘱𐘙𐄇𐘾𐙂𐘗𐘃𐝆𐘳𐄈𐘬𐄇𐝫,[],[],0.0000
ZA11a,1618,46,4,𐘆𐘆𐘺𐘴𐘋𐝫𐘷𐄁 | 𐛀𐄁 | 𐛭𐝫𐝫𐘴𐙁𐘤𐙍𐝆𐝫𐝫𐘡𐙂𐘘𐄈𐝃𐘶𐝈𐝉𐙍𐝆𐛟𐄊𐙂𐘂𐄁 | 𐛭𐄇𐝫𐘢𐙠𐘇𐝫𐝫𐙋𐄈𐝫,"[7, 9, 34]","[7, 9, 34]",1.0000
ZA11b,1619,29,4,𐘡𐘄𐘭𐛀𐄁 | 𐘞𐙕𐘭𐄁 | 𐛭𐄇𐝫𐘚𐙋𐄇𐝫𐝫𐘚𐘦𐝫𐝫𐘴𐄈𐙂𐘂𐄁 | 𐛭𐄉𐝫,"[4, 8, 25]","[4, 8, 25]",1.0000
ZA12a,1620,14,1,𐝫𐘂𐝫𐄕𐄊𐝫𐘠𐄐𐄉𐝫𐘘𐄑𐄎𐄌,[],[],0.0000
ZA12b,1621,16,1,𐝫𐝫𐘹𐝫𐄌𐝫𐘂𐝫𐄓𐝫𐘠𐄐𐄉𐘘𐄑𐄌,[],[],0.0000
ZA13,1622,6,1,𐝫𐝫𐘲𐘂𐝫𐝫,[],[],0.0000
ZA14,1623,36,1,𐘋𐘸𐘆𐄇𐘐𐙈𐄇𐘫𐘝𐘾𐚗𐄉𐘌𐘠𐘶𐄎𐙂𐘢𐄇𐘹𐘻𐘠𐘍𐘈𐄓𐄋𐝫𐘂𐘯𐘿𐄈𐘱𐘣𐝫𐝫𐝫,[],[],0.0000
ZA15a,1624,46,1,𐘨𐙂𐘅𐘞𐙍𐘿𐘤𐙀𐘡𐄔𐄍𐘚𐘠𐘝𐘞𐄐𐘋𐙍𐘻𐘍𐘈𐄉𐘛𐘯𐙁𐘙𐄌𐘤𐘢𐘸𐄈𐝆𐘱𐘞𐘕𐄋𐘞𐘻𐘀𐘡𐄊𐚗𐘥𐙁𐘈𐄋,[],[],0.0000
ZA15b,1625,15,3,𐘾𐘆𐄁 | 𐙍𐄉—𐙂𐘁𐄁 | 𐙍𐄖𐄎𐛿𐄐𐄍,"[2, 8]","[2, 8]",1.0000
ZA16,1626,14,1,𐝫𐝫𐘤𐝫𐝫𐝫𐘂𐄌𐝫𐝫𐘲𐄊𐝫𐝫,[],[],0.0000
ZA17,1627,3,1,𐝫𐝫𐝫,[],[],0.0000
ZA18a,1628,23,3,𐘀𐘙𐙂𐝫𐄁 | 𐙂𐙭𐄁 | 𐛭𐄈𐝂𐝂𐙉𐝫𐄈𐝂𐝂𐜓𐝁𐝁𐙋𐝃𐝫,"[4, 7]","[4, 7]",1.0000
ZA18b,1629,6,1,𐝫𐄈𐝕𐝉𐝫𐝫,[],[],0.0000
ZA19,1630,6,1,𐝫𐝫𐘴𐘃𐝫𐝫,[],[],0.0000
ZA1a,1604,13,3,𐛀𐄁 | 𐘸𐘙𐘍𐄁 | 𐘝𐄓𐄈𐝆𐘍𐄋𐝫,"[1, 5]","[1, 5]",1.0000
ZA1b,1605,9,1,𐘡𐘻𐝫𐝫𐘁𐙉𐄓𐄍𐝫,[],[],0.0000
ZA20,1631,33,2,𐝫𐝫𐘬𐘙𐘍𐘈𐝫𐝫𐘻𐝫𐄁 | 𐄊𐘤𐘃𐘹𐄇𐘤𐘹𐄌𐘃𐙌𐄐𐄈𐘘𐙁𐘳𐘈𐄉𐙂𐘴𐄙𐄒𐝫,[10],[10],1.0000
ZA21a,1632,36,2,𐝫𐘋𐝫𐝫𐘢𐘕𐄓𐝫𐝫𐝫 | 𐙁𐝫𐘃𐄈𐘳𐘥𐝫𐝫𐝫𐘂𐝫𐄋𐘳𐙁𐘢𐝫𐝫𐄉𐘇𐝫𐝫𐙈𐘻𐝫𐝫𐄈,[],[9],0.7500
ZA21b,1633,14,1,𐘚𐘀𐝫𐝫𐘸𐝫𐝫𐄈𐘞𐘭𐝫𐝫𐝫𐘋,[],[],0.0000
ZA22,1634,24,2,𐝫𐝫𐘓𐝫𐘔𐄇𐝫𐝫𐄇𐘴𐝫𐄁 | 𐝫𐘓𐄇𐝫𐝫𐄌𐘬𐘶𐝫𐘓𐄙𐝫,[11],[11],1.0000
ZA23,1635,10,1,𐝫—𐝫𐘃𐘃𐝫𐝫𐘻𐘙𐝫,[],[],0.0000
ZA24a,1636,6,1,𐘚𐘀𐙉𐝫𐝫𐝫,[],[],0.0000
ZA24b,1637,4,1,𐝫𐘳𐝫𐝫,[],[],0.0000
ZA25,1638,2,1,𐝫𐝫,[],[],0.0000
ZA26a,1639,17,2,𐘤𐘃𐄁 | 𐘆𐘆𐝫𐝫𐘓𐄐𐄉𐘱𐘸𐝫𐝫𐘸𐝫𐝫,[2],[2],1.0000
ZA26b,1640,4,1,𐝫𐘓𐄍𐝫,[],[],0.0000
ZA27,1641,9,1,𐝫𐝫𐝫𐘆𐘸𐄈𐘵𐘻𐝫,[],[],0.0000
ZA28,1642,6,1,𐝫𐝫𐛭𐄇𐝫𐝫,[],[],0.0000
ZA29,1643,9,2,𐝫 | 𐝫𐙁𐄙𐝫𐝫𐘃𐝫𐝫,[],[0],0.7500
ZA30,1644,6,2,𐝫𐝫 | 𐝫𐄍𐝫𐝫,[],[1],0.7500
ZA31,1645,6,1,𐝫𐝫𐘬𐄈𐝫𐝫,[],[],0.0000
ZA32,1646,5,2,𐝫 | 𐝫𐘱𐝫𐝫,[],[0],0.7500
ZA33,1647,6,1,𐝫𐝫𐄑𐄇𐝫𐝫,[],[],0.0000
ZA4a,1606,57,3,𐝫𐝫𐝫𐘡𐝫𐝫𐘢𐝫𐄁 | 𐝫𐘈𐝫𐝫𐄋𐘱𐘄𐘱𐝫𐝫𐄉𐝫𐘇𐘠𐘘𐄊𐘱𐘂𐄇𐝫𐄁 | 𐝫𐘹𐘋𐘈𐄐𐄎𐘿𐘤𐙀𐘡𐄊𐘛𐘯𐙁𐘙𐄐𐄉𐘤𐘢𐘸𐄋𐘡𐙃𐄔𐘾𐘆𐄉,"[8, 29]","[8, 29]",1.0000
ZA4b,1607,6,2,𐝫 | 𐝫𐙍𐄙𐄊𐝫,[],[0],0.7500
ZA5a,1608,24,2,𐘐𐙈𐄁 | 𐙍𐘲𐘸𐘝𐙁𐄍𐘵𐘳𐘝𐘍𐘈𐄌𐘞𐘻𐘀𐘡𐝫𐝫𐝫𐝫𐝫,[2],[2],1.0000
ZA5b,1609,15,2,𐘛𐘯𐙁𐘙𐄑𐘤𐘢𐘸𐄇𐝆𐙁𐘾 | 𐘚𐘳𐄉,[],[11],0.7500
ZA6a,1610,49,2,𐙙𐘮𐘅𐙑𐄐𐄏𐘟𐘶𐘃𐘻𐝫𐝫𐄙𐄗𐘚𐘈𐝫𐝫𐙋𐄐𐄋𐝫𐙋𐄐𐘚𐝫𐝫𐄈𐝫𐘜𐘽𐛭𐝫𐝫𐄑𐝫𐄁 | 𐙋𐝫𐝫𐄑𐄋𐙘𐝫𐝫𐄑𐘚𐘈𐝫,[36],[36],1.0000
ZA6b,1611,27,1,𐘚𐙂𐘶𐘠𐘛𐛭𐄔𐝃𐛿𐄓𐜁𐄐𐙢𐘷𐛭𐄓𐝫𐝫𐄑—𐘂𐘍𐝫𐝫𐘚𐙁𐝫,[],[],0.0000
ZA7a,1612,13,1,𐘉𐘶𐄋𐘇𐘴𐘹𐄊𐘇𐘙𐘹𐘻𐝫𐝫,[],[],0.0000
ZA7b,1613,8,1,𐘇𐙁𐝫𐝫𐝄𐝉𐝫𐝫,[],[],0.0000
ZA8,1614,48,3,𐘸𐘴𐄁 | 𐘇𐘳𐘙𐄁 | 𐘝𐝆𐙂𐘹𐘺𐘙𐝂𐝂𐘇𐘭𐘝𐘳𐄇𐝫𐝁𐝁𐘳𐘚𐘯𐙁𐘂𐝆𐙁𐘾𐘚𐘈𐄈𐝃𐝆𐘀𐘚𐘢𐘳𐄈𐝆𐘾𐘚𐘁𐄊𐝁𐝁,"[2, 6]","[2, 6]",1.0000
ZA9,1615,39,4,𐝫𐘯𐘠𐄁 | 𐘍𐝫𐝫𐘴𐚽𐄋𐝫𐝫𐘁𐘤𐘴𐝫𐚽𐄊𐘇𐘳𐘅𐝫𐄁 | 𐝫𐚽𐄈𐄁 | 𐝫𐙁𐘶𐘓𐄈𐘣𐘴𐘙𐘻𐘃𐘓𐄇,"[3, 22, 26]","[3, 22, 26]",1.0000
ZAWa36,1648,1,1,𐘁,[],[],0.0000
ZAWa38,1649,1,1,𐙕,[],[],0.0000
ZAWb37,1650,1,1,𐘤,[],[],0.0000
ZAWc2,1651,14,1,𐘇𐘠𐘾𐘇𐘬𐘺𐘻𐘇𐘠𐘾𐘇𐘬𐘺𐘻,[],[],0.0000
ZAZb3,1652,29,3,𐙍𐄒𐄈𐘆𐘆𐘾𐘈𐘇𐘞𐘕𐘗𐘇𐘈𐘇𐘳𐘚𐙕𐘦𐘾𐄁 | 𐘇𐘙𐘢𐘙𐘅𐄁 | 𐘠𐘠𐙂,"[19, 25]","[19, 25]",1.0000
ZAZb34,1653,11,3,𐝫𐘜𐘙𐘱𐄁 | 𐘺𐘕𐄁 | 𐘘𐘆𐝫,"[4, 7]","[4, 7]",1.0000
ZAZg34,1654,2,1,𐘮𐄕,[],[],0.0000
ZAZg35,1655,10,2,𐝫𐘋𐘻𐘱𐘘𐄁 | 𐘈𐘮𐙄𐘦,[5],[5],1.0000
ZO1,1706,4,1,𐚩𐄚𐄐𐄍,[],[],0.0000
