bennett_id,frequency,consonant_class,vowel,plausible,series,reasons
AB 87,2,SIBILANT,i,True,,Kober triples: consonant class SIBILANT matches 24 confirmed partners; Kober triples: vowel i matches confirmed partners
AB 87,2,SIBILANT,o,True,,Kober triples: consonant class SIBILANT matches 24 confirmed partners; Kober triples: vowel o matches confirmed partners
AB 87,2,SIBILANT,u,True,,Kober triples: consonant class SIBILANT matches 24 confirmed partners; Kober triples: vowel u matches confirmed partners
AB 87,2,LIQUID,a,True,,Kober triples: consonant class LIQUID matches 24 confirmed partners; Kober triples: vowel a matches confirmed partners
AB 87,2,LIQUID,e,True,,Kober triples: consonant class LIQUID matches 24 confirmed partners; Kober triples: vowel e matches confirmed partners
AB 87,2,LIQUID,i,True,,Kober triples: consonant class LIQUID matches 24 confirmed partners; Kober triples: vowel i matches confirmed partners; Kober rescue: frequency contradiction overridden by series/triple link
AB 87,2,LIQUID,o,True,,Kober triples: consonant class LIQUID matches 24 confirmed partners; Kober triples: vowel o matches confirmed partners
AB 87,2,LIQUID,u,True,,Kober triples: consonant class LIQUID matches 24 confirmed partners; Kober triples: vowel u matches confirmed partners
AB 87,2,PALATAL,a,True,,Kober triples: consonant class PALATAL matches 24 confirmed partners; Kober triples: vowel a matches confirmed partners
AB 87,2,PALATAL,e,True,,Kober triples: consonant class PALATAL matches 24 confirmed partners; Kober triples: vowel e matches confirmed partners
AB 87,2,PALATAL,i,True,,Kober triples: consonant class PALATAL matches 24 confirmed partners; Kober triples: vowel i matches confirmed partners
AB 87,2,PALATAL,o,True,,Kober triples: consonant class PALATAL matches 24 confirmed partners; Kober triples: vowel o matches confirmed partners
AB 87,2,PALATAL,u,True,,Kober triples: consonant class PALATAL matches 24 confirmed partners; Kober triples: vowel u matches confirmed partners
AB 87,2,SEMIVOWEL,a,True,,Kober triples: vowel a matches confirmed partners
AB 87,2,SEMIVOWEL,e,True,,Kober triples: vowel e matches confirmed partners
AB 87,2,SEMIVOWEL,i,True,,Kober triples: vowel i matches confirmed partners
AB 87,2,SEMIVOWEL,o,True,,Kober triples: vowel o matches confirmed partners
AB 87,2,SEMIVOWEL,u,True,,Kober triples: vowel u matches confirmed partners
AB 87,2,VOWEL,a,True,,Kober triples: consonant class VOWEL matches 24 confirmed partners; Kober triples: vowel a matches confirmed partners
AB 87,2,VOWEL,e,True,,Kober triples: consonant class VOWEL matches 24 confirmed partners; Kober triples: vowel e matches confirmed partners
AB 87,2,VOWEL,i,True,,Kober triples: consonant class VOWEL matches 24 confirmed partners; Kober triples: vowel i matches confirmed partners
AB 87,2,VOWEL,o,True,,Kober triples: consonant class VOWEL matches 24 confirmed partners; Kober triples: vowel o matches confirmed partners
AB 87,2,VOWEL,u,True,,Kober triples: consonant class VOWEL matches 24 confirmed partners; Kober triples: vowel u matches confirmed partners
AB 88,0,DENTAL,a,True,,zero frequency — no constraint
AB 88,0,DENTAL,e,True,,zero frequency — no constraint
AB 88,0,DENTAL,i,True,,zero frequency — no constraint
AB 88,0,DENTAL,o,True,,zero frequency — no constraint
AB 88,0,DENTAL,u,True,,zero frequency — no constraint
AB 88,0,LABIAL,a,True,,zero frequency — no constraint
AB 88,0,LABIAL,e,True,,zero frequency — no constraint
AB 88,0,LABIAL,i,True,,zero frequency — no constraint
AB 88,0,LABIAL,o,True,,zero frequency — no constraint
AB 88,0,LABIAL,u,True,,zero frequency — no constraint
AB 88,0,VELAR,a,True,,zero frequency — no constraint
AB 88,0,VELAR,e,True,,zero frequency — no constraint
AB 88,0,VELAR,i,True,,zero frequency — no constraint
AB 88,0,VELAR,o,True,,zero frequency — no constraint
AB 88,0,VELAR,u,True,,zero frequency — no constraint
AB 88,0,SIBILANT,a,True,,zero frequency — no constraint
AB 88,0,SIBILANT,e,True,,zero frequency — no constraint
AB 88,0,SIBILANT,i,True,,zero frequency — no constraint
AB 88,0,SIBILANT,o,True,,zero frequency — no constraint
AB 88,0,SIBILANT,u,True,,zero frequency — no constraint
AB 88,0,LIQUID,a,True,,zero frequency — no constraint
AB 88,0,LIQUID,e,True,,zero frequency — no constraint
AB 88,0,LIQUID,i,True,,zero frequency — no constraint
AB 88,0,LIQUID,o,True,,zero frequency — no constraint
AB 88,0,LIQUID,u,True,,zero frequency — no constraint
AB 88,0,PALATAL,a,True,,zero frequency — no constraint
AB 88,0,PALATAL,e,True,,zero frequency — no constraint
AB 88,0,PALATAL,i,True,,zero frequency — no constraint
AB 88,0,PALATAL,o,True,,zero frequency — no constraint
AB 88,0,PALATAL,u,True,,zero frequency — no constraint
AB 88,0,SEMIVOWEL,a,True,,zero frequency — no constraint
AB 88,0,SEMIVOWEL,e,True,,zero frequency — no constraint
AB 88,0,SEMIVOWEL,i,True,,zero frequency — no constraint
AB 88,0,SEMIVOWEL,o,True,,zero frequency — no constraint
AB 88,0,SEMIVOWEL,u,True,,zero frequency — no constraint
AB 88,0,VOWEL,a,True,,zero frequency — no constraint
AB 88,0,VOWEL,e,True,,zero frequency — no constraint
AB 88,0,VOWEL,i,True,,zero frequency — no constraint
AB 88,0,VOWEL,o,True,,zero frequency — no constraint
AB 88,0,VOWEL,u,True,,zero frequency — no constraint
AB 89,0,DENTAL,a,True,,zero frequency — no constraint
AB 89,0,DENTAL,e,True,,zero frequency — no constraint
AB 89,0,DENTAL,i,True,,zero frequency — no constraint
AB 89,0,DENTAL,o,True,,zero frequency — no constraint
AB 89,0,DENTAL,u,True,,zero frequency — no constraint
AB 89,0,LABIAL,a,True,,zero frequency — no constraint
AB 89,0,LABIAL,e,True,,zero frequency — no constraint
AB 89,0,LABIAL,i,True,,zero frequency — no constraint
AB 89,0,LABIAL,o,True,,zero frequency — no constraint
AB 89,0,LABIAL,u,True,,zero frequency — no constraint
AB 89,0,VELAR,a,True,,zero frequency — no constraint
AB 89,0,VELAR,e,True,,zero frequency — no constraint
AB 89,0,VELAR,i,True,,zero frequency — no constraint
AB 89,0,VELAR,o,True,,zero frequency — no constraint
AB 89,0,VELAR,u,True,,zero frequency — no constraint
AB 89,0,SIBILANT,a,True,,zero frequency — no constraint
AB 89,0,SIBILANT,e,True,,zero frequency — no constraint
AB 89,0,SIBILANT,i,True,,zero frequency — no constraint
AB 89,0,SIBILANT,o,True,,zero frequency — no constraint
AB 89,0,SIBILANT,u,True,,zero frequency — no constraint
AB 89,0,LIQUID,a,True,,zero frequency — no constraint
AB 89,0,LIQUID,e,True,,zero frequency — no constraint
AB 89,0,LIQUID,i,True,,zero frequency — no constraint
AB 89,0,LIQUID,o,True,,zero frequency — no constraint
AB 89,0,LIQUID,u,True,,zero frequency — no constraint
AB 89,0,PALATAL,a,True,,zero frequency — no constraint
AB 89,0,PALATAL,e,True,,zero frequency — no constraint
AB 89,0,PALATAL,i,True,,zero frequency — no constraint
AB 89,0,PALATAL,o,True,,zero frequency — no constraint
AB 89,0,PALATAL,u,True,,zero frequency — no constraint
AB 89,0,SEMIVOWEL,a,True,,zero frequency — no constraint
AB 89,0,SEMIVOWEL,e,True,,zero frequency — no constraint
AB 89,0,SEMIVOWEL,i,True,,zero frequency — no constraint
AB 89,0,SEMIVOWEL,o,True,,zero frequency — no constraint
AB 89,0,SEMIVOWEL,u,True,,zero frequency — no constraint
AB 89,0,VOWEL,a,True,,zero frequency — no constraint
AB 89,0,VOWEL,e,True,,zero frequency — no constraint
AB 89,0,VOWEL,i,True,,zero frequency — no constraint
AB 89,0,VOWEL,o,True,,zero frequency — no constraint
AB 89,0,VOWEL,u,True,,zero frequency — no constraint
AB 90,0,DENTAL,a,True,,zero frequency — no constraint
AB 90,0,DENTAL,e,True,,zero frequency — no constraint
AB 90,0,DENTAL,i,True,,zero frequency — no constraint
AB 90,0,DENTAL,o,True,,zero frequency — no constraint
AB 90,0,DENTAL,u,True,,zero frequency — no constraint
AB 90,0,LABIAL,a,True,,zero frequency — no constraint
AB 90,0,LABIAL,e,True,,zero frequency — no constraint
AB 90,0,LABIAL,i,True,,zero frequency — no constraint
AB 90,0,LABIAL,o,True,,zero frequency — no constraint
AB 90,0,LABIAL,u,True,,zero frequency — no constraint
AB 90,0,VELAR,a,True,,zero frequency — no constraint
AB 90,0,VELAR,e,True,,zero frequency — no constraint
AB 90,0,VELAR,i,True,,zero frequency — no constraint
AB 90,0,VELAR,o,True,,zero frequency — no constraint
AB 90,0,VELAR,u,True,,zero frequency — no constraint
AB 90,0,SIBILANT,a,True,,zero frequency — no constraint
AB 90,0,SIBILANT,e,True,,zero frequency — no constraint
AB 90,0,SIBILANT,i,True,,zero frequency — no constraint
AB 90,0,SIBILANT,o,True,,zero frequency — no constraint
AB 90,0,SIBILANT,u,True,,zero frequency — no constraint
AB 90,0,LIQUID,a,True,,zero frequency — no constraint
AB 90,0,LIQUID,e,True,,zero frequency — no constraint
AB 90,0,LIQUID,i,True,,zero frequency — no constraint
AB 90,0,LIQUID,o,True,,zero frequency — no constraint
AB 90,0,LIQUID,u,True,,zero frequency — no constraint
AB 90,0,PALATAL,a,True,,zero frequency — no constraint
AB 90,0,PALATAL,e,True,,zero frequency — no constraint
AB 90,0,PALATAL,i,True,,zero frequency — no constraint
AB 90,0,PALATAL,o,True,,zero frequency — no constraint
AB 90,0,PALATAL,u,True,,zero frequency — no constraint
AB 90,0,SEMIVOWEL,a,True,,zero frequency — no constraint
AB 90,0,SEMIVOWEL,e,True,,zero frequency — no constraint
AB 90,0,SEMIVOWEL,i,True,,zero frequency — no constraint
AB 90,0,SEMIVOWEL,o,True,,zero frequency — no constraint
AB 90,0,SEMIVOWEL,u,True,,zero frequency — no constraint
AB 90,0,VOWEL,a,True,,zero frequency — no constraint
AB 90,0,VOWEL,e,True,,zero frequency — no constraint
AB 90,0,VOWEL,i,True,,zero frequency — no constraint
AB 90,0,VOWEL,o,True,,zero frequency — no constraint
AB 90,0,VOWEL,u,True,,zero frequency — no constraint
AB 91,0,DENTAL,a,True,,zero frequency — no constraint
AB 91,0,DENTAL,e,True,,zero frequency — no constraint
AB 91,0,DENTAL,i,True,,zero frequency — no constraint
AB 91,0,DENTAL,o,True,,zero frequency — no constraint
AB 91,0,DENTAL,u,True,,zero frequency — no constraint
AB 91,0,LABIAL,a,True,,zero frequency — no constraint
AB 91,0,LABIAL,e,True,,zero frequency — no constraint
AB 91,0,LABIAL,i,True,,zero frequency — no constraint
AB 91,0,LABIAL,o,True,,zero frequency — no constraint
AB 91,0,LABIAL,u,True,,zero frequency — no constraint
AB 91,0,VELAR,a,True,,zero frequency — no constraint
AB 91,0,VELAR,e,True,,zero frequency — no constraint
AB 91,0,VELAR,i,True,,zero frequency — no constraint
AB 91,0,VELAR,o,True,,zero frequency — no constraint
AB 91,0,VELAR,u,True,,zero frequency — no constraint
AB 91,0,SIBILANT,a,True,,zero frequency — no constraint
AB 91,0,SIBILANT,e,True,,zero frequency — no constraint
AB 91,0,SIBILANT,i,True,,zero frequency — no constraint
AB 91,0,SIBILANT,o,True,,zero frequency — no constraint
AB 91,0,SIBILANT,u,True,,zero frequency — no constraint
AB 91,0,LIQUID,a,True,,zero frequency — no constraint
AB 91,0,LIQUID,e,True,,zero frequency — no constraint
AB 91,0,LIQUID,i,True,,zero frequency — no constraint
AB 91,0,LIQUID,o,True,,zero frequency — no constraint
AB 91,0,LIQUID,u,True,,zero frequency — no constraint
AB 91,0,PALATAL,a,True,,zero frequency — no constraint
AB 91,0,PALATAL,e,True,,zero frequency — no constraint
AB 91,0,PALATAL,i,True,,zero frequency — no constraint
AB 91,0,PALATAL,o,True,,zero frequency — no constraint
AB 91,0,PALATAL,u,True,,zero frequency — no constraint
AB 91,0,SEMIVOWEL,a,True,,zero frequency — no constraint
AB 91,0,SEMIVOWEL,e,True,,zero frequency — no constraint
AB 91,0,SEMIVOWEL,i,True,,zero frequency — no constraint
AB 91,0,SEMIVOWEL,o,True,,zero frequency — no constraint
AB 91,0,SEMIVOWEL,u,True,,zero frequency — no constraint
AB 91,0,VOWEL,a,True,,zero frequency — no constraint
AB 91,0,VOWEL,e,True,,zero frequency — no constraint
AB 91,0,VOWEL,i,True,,zero frequency — no constraint
AB 91,0,VOWEL,o,True,,zero frequency — no constraint
AB 91,0,VOWEL,u,True,,zero frequency — no constraint
AB 92,0,DENTAL,a,True,,zero frequency — no constraint
AB 92,0,DENTAL,e,True,,zero frequency — no constraint
AB 92,0,DENTAL,i,True,,zero frequency — no constraint
AB 92,0,DENTAL,o,True,,zero frequency — no constraint
AB 92,0,DENTAL,u,True,,zero frequency — no constraint
AB 92,0,LABIAL,a,True,,zero frequency — no constraint
AB 92,0,LABIAL,e,True,,zero frequency — no constraint
AB 92,0,LABIAL,i,True,,zero frequency — no constraint
AB 92,0,LABIAL,o,True,,zero frequency — no constraint
AB 92,0,LABIAL,u,True,,zero frequency — no constraint
AB 92,0,VELAR,a,True,,zero frequency — no constraint
AB 92,0,VELAR,e,True,,zero frequency — no constraint
AB 92,0,VELAR,i,True,,zero frequency — no constraint
AB 92,0,VELAR,o,True,,zero frequency — no constraint
AB 92,0,VELAR,u,True,,zero frequency — no constraint
AB 92,0,SIBILANT,a,True,,zero frequency — no constraint
AB 92,0,SIBILANT,e,True,,zero frequency — no constraint
AB 92,0,SIBILANT,i,True,,zero frequency — no constraint
AB 92,0,SIBILANT,o,True,,zero frequency — no constraint
AB 92,0,SIBILANT,u,True,,zero frequency — no constraint
AB 92,0,LIQUID,a,True,,zero frequency — no constraint
AB 92,0,LIQUID,e,True,,zero frequency — no constraint
AB 92,0,LIQUID,i,True,,zero frequency — no constraint
AB 92,0,LIQUID,o,True,,zero frequency — no constraint
AB 92,0,LIQUID,u,True,,zero frequency — no constraint
AB 92,0,PALATAL,a,True,,zero frequency — no constraint
AB 92,0,PALATAL,e,True,,zero frequency — no constraint
AB 92,0,PALATAL,i,True,,zero frequency — no constraint
AB 92,0,PALATAL,o,True,,zero frequency — no constraint
AB 92,0,PALATAL,u,True,,zero frequency — no constraint
AB 92,0,SEMIVOWEL,a,True,,zero frequency — no constraint
AB 92,0,SEMIVOWEL,e,True,,zero frequency — no constraint
AB 92,0,SEMIVOWEL,i,True,,zero frequency — no constraint
AB 92,0,SEMIVOWEL,o,True,,zero frequency — no constraint
AB 92,0,SEMIVOWEL,u,True,,zero frequency — no constraint
AB 92,0,VOWEL,a,True,,zero frequency — no constraint
AB 92,0,VOWEL,e,True,,zero frequency — no constraint
AB 92,0,VOWEL,i,True,,zero frequency — no constraint
AB 92,0,VOWEL,o,True,,zero frequency — no constraint
AB 92,0,VOWEL,u,True,,zero frequency — no constraint
AB 93,0,DENTAL,a,True,,zero frequency — no constraint
AB 93,0,DENTAL,e,True,,zero frequency — no constraint
AB 93,0,DENTAL,i,True,,zero frequency — no constraint
AB 93,0,DENTAL,o,True,,zero frequency — no constraint
AB 93,0,DENTAL,u,True,,zero frequency — no constraint
AB 93,0,LABIAL,a,True,,zero frequency — no constraint
AB 93,0,LABIAL,e,True,,zero frequency — no constraint
AB 93,0,LABIAL,i,True,,zero frequency — no constraint
AB 93,0,LABIAL,o,True,,zero frequency — no constraint
AB 93,0,LABIAL,u,True,,zero frequency — no constraint
AB 93,0,VELAR,a,True,,zero frequency — no constraint
AB 93,0,VELAR,e,True,,zero frequency — no constraint
AB 93,0,VELAR,i,True,,zero frequency — no constraint
AB 93,0,VELAR,o,True,,zero frequency — no constraint
AB 93,0,VELAR,u,True,,zero frequency — no constraint
AB 93,0,SIBILANT,a,True,,zero frequency — no constraint
AB 93,0,SIBILANT,e,True,,zero frequency — no constraint
AB 93,0,SIBILANT,i,True,,zero frequency — no constraint
AB 93,0,SIBILANT,o,True,,zero frequency — no constraint
AB 93,0,SIBILANT,u,True,,zero frequency — no constraint
AB 93,0,LIQUID,a,True,,zero frequency — no constraint
AB 93,0,LIQUID,e,True,,zero frequency — no constraint
AB 93,0,LIQUID,i,True,,zero frequency — no constraint
AB 93,0,LIQUID,o,True,,zero frequency — no constraint
AB 93,0,LIQUID,u,True,,zero frequency — no constraint
AB 93,0,PALATAL,a,True,,zero frequency — no constraint
AB 93,0,PALATAL,e,True,,zero frequency — no constraint
AB 93,0,PALATAL,i,True,,zero frequency — no constraint
AB 93,0,PALATAL,o,True,,zero frequency — no constraint
AB 93,0,PALATAL,u,True,,zero frequency — no constraint
AB 93,0,SEMIVOWEL,a,True,,zero frequency — no constraint
AB 93,0,SEMIVOWEL,e,True,,zero frequency — no constraint
AB 93,0,SEMIVOWEL,i,True,,zero frequency — no constraint
AB 93,0,SEMIVOWEL,o,True,,zero frequency — no constraint
AB 93,0,SEMIVOWEL,u,True,,zero frequency — no constraint
AB 93,0,VOWEL,a,True,,zero frequency — no constraint
